,equipmentId,dateTime,load
0,5017843,2023-05-01T00:00:00,2329.73
1,5017843,2023-05-01T00:15:00,2249.19
2,5017843,2023-05-01T00:30:00,2212.81
3,5017843,2023-05-01T00:45:00,2186.56
4,5017843,2023-05-01T01:00:00,2176.13
5,5017843,2023-05-01T01:15:00,2156.6
6,5017843,2023-05-01T01:30:00,2104.08
7,5017843,2023-05-01T01:45:00,2082.3
8,5017843,2023-05-01T02:00:00,2130.2
9,5017843,2023-05-01T02:15:00,2134.54
10,5017843,2023-05-01T02:30:00,2133.62
11,5017843,2023-05-01T02:45:00,2181.36
12,5017843,2023-05-01T03:00:00,2231.63
13,5017843,2023-05-01T03:15:00,2327.42
14,5017843,2023-05-01T03:30:00,2319.74
15,5017843,2023-05-01T03:45:00,2241.25
16,5017843,2023-05-01T04:00:00,2088.68
17,5017843,2023-05-01T04:15:00,1746.31
18,5017843,2023-05-01T04:30:00,1803.79
19,5017843,2023-05-01T04:45:00,1900.6
20,5017843,2023-05-01T05:00:00,1834.48
21,5017843,2023-05-01T05:15:00,1925.93
22,5017843,2023-05-01T05:30:00,2035.66
23,5017843,2023-05-01T05:45:00,2049.66
24,5017843,2023-05-01T06:00:00,2077.91
25,5017843,2023-05-01T06:15:00,2024.4
26,5017843,2023-05-01T06:30:00,2199.94
27,5017843,2023-05-01T06:45:00,2165.11
28,5017843,2023-05-01T07:00:00,2399.12
29,5017843,2023-05-01T07:15:00,2398.15
30,5017843,2023-05-01T07:30:00,2119.85
31,5017843,2023-05-01T07:45:00,2158.2
32,5017843,2023-05-01T08:00:00,1956.55
33,5017843,2023-05-01T08:15:00,1592.08
34,5017843,2023-05-01T08:30:00,905.74
35,5017843,2023-05-01T08:45:00,233.75
36,5017843,2023-05-01T09:00:00,57.77
37,5017843,2023-05-01T09:15:00,688.1
38,5017843,2023-05-01T09:30:00,632.08
39,5017843,2023-05-01T09:45:00,-95.32
40,5017843,2023-05-01T10:00:00,-441.26
41,5017843,2023-05-01T10:15:00,-421.26
42,5017843,2023-05-01T10:30:00,-1080.34
43,5017843,2023-05-01T10:45:00,-1476.9
44,5017843,2023-05-01T11:00:00,-1367.75
45,5017843,2023-05-01T11:15:00,-1538.3
46,5017843,2023-05-01T11:30:00,-1528.82
47,5017843,2023-05-01T11:45:00,-1745.23
48,5017843,2023-05-01T12:00:00,-1724.72
49,5017843,2023-05-01T12:15:00,-1762.77
50,5017843,2023-05-01T12:30:00,-1602.85
51,5017843,2023-05-01T12:45:00,-1650.55
52,5017843,2023-05-01T13:00:00,-1602.03
53,5017843,2023-05-01T13:15:00,-1619.19
54,5017843,2023-05-01T13:30:00,-1568.49
55,5017843,2023-05-01T13:45:00,-968.59
56,5017843,2023-05-01T14:00:00,-1217.56
57,5017843,2023-05-01T14:15:00,-982.86
58,5017843,2023-05-01T14:30:00,-865.71
59,5017843,2023-05-01T14:45:00,-602.05
60,5017843,2023-05-01T15:00:00,-451.22
61,5017843,2023-05-01T15:15:00,-243.65
62,5017843,2023-05-01T15:30:00,42.18
63,5017843,2023-05-01T15:45:00,391.06
64,5017843,2023-05-01T16:00:00,719.51
65,5017843,2023-05-01T16:15:00,1006.9
66,5017843,2023-05-01T16:30:00,1289.71
67,5017843,2023-05-01T16:45:00,1381.38
68,5017843,2023-05-01T17:00:00,1540.33
69,5017843,2023-05-01T17:15:00,1778.32
70,5017843,2023-05-01T17:30:00,2095.51
71,5017843,2023-05-01T17:45:00,2162.25
72,5017843,2023-05-01T18:00:00,2329.65
73,5017843,2023-05-01T18:15:00,2511.58
74,5017843,2023-05-01T18:30:00,2563.17
75,5017843,2023-05-01T18:45:00,2490.55
76,5017843,2023-05-01T19:00:00,2573.04
77,5017843,2023-05-01T19:15:00,2723.0
78,5017843,2023-05-01T19:30:00,2797.8
79,5017843,2023-05-01T19:45:00,2759.83
80,5017843,2023-05-01T20:00:00,3066.7
81,5017843,2023-05-01T20:15:00,3080.61
82,5017843,2023-05-01T20:30:00,3035.75
83,5017843,2023-05-01T20:45:00,2938.86
84,5017843,2023-05-01T21:00:00,2856.31
85,5017843,2023-05-01T21:15:00,2803.25
86,5017843,2023-05-01T21:30:00,2679.42
87,5017843,2023-05-01T21:45:00,2495.27
88,5017843,2023-05-01T22:00:00,2364.58
89,5017843,2023-05-01T22:15:00,2241.27
90,5017843,2023-05-01T22:30:00,2142.07
91,5017843,2023-05-01T22:45:00,2138.43
92,5017843,2023-05-01T23:00:00,2283.09
93,5017843,2023-05-01T23:15:00,2203.19
94,5017843,2023-05-01T23:30:00,2130.51
95,5017843,2023-05-01T23:45:00,2054.84
96,5017843,2023-05-02T00:00:00,1927.23
97,5017843,2023-05-02T00:15:00,1887.87
98,5017843,2023-05-02T00:30:00,1856.54
99,5017843,2023-05-02T00:45:00,1832.4
100,5017843,2023-05-02T01:00:00,1813.75
101,5017843,2023-05-02T01:15:00,1772.29
102,5017843,2023-05-02T01:30:00,1712.08
103,5017843,2023-05-02T01:45:00,1790.68
104,5017843,2023-05-02T02:00:00,1864.51
105,5017843,2023-05-02T02:15:00,1955.59
106,5017843,2023-05-02T02:30:00,2020.26
107,5017843,2023-05-02T02:45:00,2052.23
108,5017843,2023-05-02T03:00:00,2143.35
109,5017843,2023-05-02T03:15:00,2069.92
110,5017843,2023-05-02T03:30:00,1997.25
111,5017843,2023-05-02T03:45:00,1824.76
112,5017843,2023-05-02T04:00:00,1805.43
113,5017843,2023-05-02T04:15:00,1736.22
114,5017843,2023-05-02T04:30:00,1855.39
115,5017843,2023-05-02T04:45:00,1606.59
116,5017843,2023-05-02T05:00:00,1689.29
117,5017843,2023-05-02T05:15:00,1735.14
118,5017843,2023-05-02T05:30:00,1988.47
119,5017843,2023-05-02T05:45:00,1976.83
120,5017843,2023-05-02T06:00:00,2014.25
121,5017843,2023-05-02T06:15:00,1784.27
122,5017843,2023-05-02T06:30:00,1684.53
123,5017843,2023-05-02T06:45:00,1841.19
124,5017843,2023-05-02T07:00:00,1432.18
125,5017843,2023-05-02T07:15:00,1017.6
126,5017843,2023-05-02T07:30:00,966.58
127,5017843,2023-05-02T07:45:00,900.4
128,5017843,2023-05-02T08:00:00,251.0
129,5017843,2023-05-02T08:15:00,-324.73
130,5017843,2023-05-02T08:30:00,-438.73
131,5017843,2023-05-02T08:45:00,-941.13
132,5017843,2023-05-02T09:00:00,-1040.07
133,5017843,2023-05-02T09:15:00,-1114.97
134,5017843,2023-05-02T09:30:00,-1227.15
135,5017843,2023-05-02T09:45:00,-1149.73
136,5017843,2023-05-02T10:00:00,-1648.53
137,5017843,2023-05-02T10:15:00,-1190.87
138,5017843,2023-05-02T10:30:00,-1851.78
139,5017843,2023-05-02T10:45:00,-1956.21
140,5017843,2023-05-02T11:00:00,-1950.83
141,5017843,2023-05-02T11:15:00,-1561.68
142,5017843,2023-05-02T11:30:00,-1678.49
143,5017843,2023-05-02T11:45:00,-2025.26
144,5017843,2023-05-02T12:00:00,-2225.19
145,5017843,2023-05-02T12:15:00,-2249.72
146,5017843,2023-05-02T12:30:00,-2141.3
147,5017843,2023-05-02T12:45:00,-2092.95
148,5017843,2023-05-02T13:00:00,-2021.0
149,5017843,2023-05-02T13:15:00,-2039.17
150,5017843,2023-05-02T13:30:00,-2111.11
151,5017843,2023-05-02T13:45:00,-1938.61
152,5017843,2023-05-02T14:00:00,-1774.05
153,5017843,2023-05-02T14:15:00,-1706.9
154,5017843,2023-05-02T14:30:00,-1456.55
155,5017843,2023-05-02T14:45:00,-1294.62
156,5017843,2023-05-02T15:00:00,-1100.51
157,5017843,2023-05-02T15:15:00,-1018.23
158,5017843,2023-05-02T15:30:00,-677.87
159,5017843,2023-05-02T15:45:00,-255.07
160,5017843,2023-05-02T16:00:00,-68.04
161,5017843,2023-05-02T16:15:00,238.08
162,5017843,2023-05-02T16:30:00,598.51
163,5017843,2023-05-02T16:45:00,901.15
164,5017843,2023-05-02T17:00:00,1105.46
165,5017843,2023-05-02T17:15:00,1257.82
166,5017843,2023-05-02T17:30:00,1658.05
167,5017843,2023-05-02T17:45:00,1705.2
168,5017843,2023-05-02T18:00:00,1758.82
169,5017843,2023-05-02T18:15:00,1842.36
170,5017843,2023-05-02T18:30:00,1965.06
171,5017843,2023-05-02T18:45:00,2034.77
172,5017843,2023-05-02T19:00:00,2348.19
173,5017843,2023-05-02T19:15:00,2488.72
174,5017843,2023-05-02T19:30:00,2557.24
175,5017843,2023-05-02T19:45:00,2576.07
176,5017843,2023-05-02T20:00:00,2836.95
177,5017843,2023-05-02T20:15:00,2807.17
178,5017843,2023-05-02T20:30:00,2827.94
179,5017843,2023-05-02T20:45:00,2776.31
180,5017843,2023-05-02T21:00:00,2623.6
181,5017843,2023-05-02T21:15:00,2482.71
182,5017843,2023-05-02T21:30:00,2434.84
183,5017843,2023-05-02T21:45:00,2355.52
184,5017843,2023-05-02T22:00:00,2259.59
185,5017843,2023-05-02T22:15:00,2196.31
186,5017843,2023-05-02T22:30:00,2149.24
187,5017843,2023-05-02T22:45:00,2191.36
188,5017843,2023-05-02T23:00:00,2337.8
189,5017843,2023-05-02T23:15:00,2204.07
190,5017843,2023-05-02T23:30:00,2021.45
191,5017843,2023-05-02T23:45:00,1955.32
192,5017843,2023-05-03T00:00:00,1795.16
193,5017843,2023-05-03T00:15:00,1705.1
194,5017843,2023-05-03T00:30:00,1583.45
195,5017843,2023-05-03T00:45:00,1579.85
196,5017843,2023-05-03T01:00:00,1745.2
197,5017843,2023-05-03T01:15:00,1787.13
198,5017843,2023-05-03T01:30:00,1715.66
199,5017843,2023-05-03T01:45:00,1901.89
200,5017843,2023-05-03T02:00:00,2186.34
201,5017843,2023-05-03T02:15:00,2250.96
202,5017843,2023-05-03T02:30:00,2226.85
203,5017843,2023-05-03T02:45:00,2193.19
204,5017843,2023-05-03T03:00:00,2111.26
205,5017843,2023-05-03T03:15:00,2150.31
206,5017843,2023-05-03T03:30:00,2226.66
207,5017843,2023-05-03T03:45:00,2144.07
208,5017843,2023-05-03T04:00:00,1916.1
209,5017843,2023-05-03T04:15:00,1647.99
210,5017843,2023-05-03T04:30:00,1582.78
211,5017843,2023-05-03T04:45:00,1472.8
212,5017843,2023-05-03T05:00:00,1420.72
213,5017843,2023-05-03T05:15:00,1574.51
214,5017843,2023-05-03T05:30:00,1600.26
215,5017843,2023-05-03T05:45:00,1499.38
216,5017843,2023-05-03T06:00:00,1486.56
217,5017843,2023-05-03T06:15:00,1378.5
218,5017843,2023-05-03T06:30:00,1069.35
219,5017843,2023-05-03T06:45:00,764.25
220,5017843,2023-05-03T07:00:00,601.01
221,5017843,2023-05-03T07:15:00,366.58
222,5017843,2023-05-03T07:30:00,256.92
223,5017843,2023-05-03T07:45:00,67.61
224,5017843,2023-05-03T08:00:00,-284.33
225,5017843,2023-05-03T08:15:00,-498.8
226,5017843,2023-05-03T08:30:00,-631.87
227,5017843,2023-05-03T08:45:00,-770.78
228,5017843,2023-05-03T09:00:00,-1064.21
229,5017843,2023-05-03T09:15:00,-1256.92
230,5017843,2023-05-03T09:30:00,-1310.05
231,5017843,2023-05-03T09:45:00,-1340.67
232,5017843,2023-05-03T10:00:00,-1355.96
233,5017843,2023-05-03T10:15:00,-1484.56
234,5017843,2023-05-03T10:30:00,-1594.42
235,5017843,2023-05-03T10:45:00,-1681.05
236,5017843,2023-05-03T11:00:00,-1780.68
237,5017843,2023-05-03T11:15:00,-1715.1
238,5017843,2023-05-03T11:30:00,-1937.07
239,5017843,2023-05-03T11:45:00,-2262.87
240,5017843,2023-05-03T12:00:00,-2913.86
241,5017843,2023-05-03T12:15:00,-2944.31
242,5017843,2023-05-03T12:30:00,-2861.31
243,5017843,2023-05-03T12:45:00,-3141.54
244,5017843,2023-05-03T13:00:00,-2993.96
245,5017843,2023-05-03T13:15:00,-2830.19
246,5017843,2023-05-03T13:30:00,-2860.64
247,5017843,2023-05-03T13:45:00,-2923.72
248,5017843,2023-05-03T14:00:00,-2849.82
249,5017843,2023-05-03T14:15:00,-2875.61
250,5017843,2023-05-03T14:30:00,-2735.93
251,5017843,2023-05-03T14:45:00,-2315.73
252,5017843,2023-05-03T15:00:00,-2006.16
253,5017843,2023-05-03T15:15:00,-1876.81
254,5017843,2023-05-03T15:30:00,-1426.04
255,5017843,2023-05-03T15:45:00,-1136.11
256,5017843,2023-05-03T16:00:00,-677.8
257,5017843,2023-05-03T16:15:00,-225.0
258,5017843,2023-05-03T16:30:00,6.19
259,5017843,2023-05-03T16:45:00,379.0
260,5017843,2023-05-03T17:00:00,466.16
261,5017843,2023-05-03T17:15:00,795.6
262,5017843,2023-05-03T17:30:00,901.99
263,5017843,2023-05-03T17:45:00,1434.69
264,5017843,2023-05-03T18:00:00,1707.18
265,5017843,2023-05-03T18:15:00,1876.47
266,5017843,2023-05-03T18:30:00,2130.21
267,5017843,2023-05-03T18:45:00,2200.69
268,5017843,2023-05-03T19:00:00,2288.71
269,5017843,2023-05-03T19:15:00,2429.48
270,5017843,2023-05-03T19:30:00,2323.52
271,5017843,2023-05-03T19:45:00,2205.06
272,5017843,2023-05-03T20:00:00,2305.96
273,5017843,2023-05-03T20:15:00,2229.11
274,5017843,2023-05-03T20:30:00,2144.5
275,5017843,2023-05-03T20:45:00,2070.18
276,5017843,2023-05-03T21:00:00,1991.69
277,5017843,2023-05-03T21:15:00,1840.87
278,5017843,2023-05-03T21:30:00,1728.27
279,5017843,2023-05-03T21:45:00,1761.8
280,5017843,2023-05-03T22:00:00,1885.45
281,5017843,2023-05-03T22:15:00,1865.35
282,5017843,2023-05-03T22:30:00,1791.92
283,5017843,2023-05-03T22:45:00,1694.36
284,5017843,2023-05-03T23:00:00,1758.14
285,5017843,2023-05-03T23:15:00,1513.11
286,5017843,2023-05-03T23:30:00,1408.91
287,5017843,2023-05-03T23:45:00,1462.18
288,5017843,2023-05-04T00:00:00,1505.71
289,5017843,2023-05-04T00:15:00,1407.66
290,5017843,2023-05-04T00:30:00,1347.37
291,5017843,2023-05-04T00:45:00,1220.26
292,5017843,2023-05-04T01:00:00,1246.51
293,5017843,2023-05-04T01:15:00,1412.39
294,5017843,2023-05-04T01:30:00,1579.91
295,5017843,2023-05-04T01:45:00,1630.69
296,5017843,2023-05-04T02:00:00,1551.36
297,5017843,2023-05-04T02:15:00,1592.79
298,5017843,2023-05-04T02:30:00,1621.19
299,5017843,2023-05-04T02:45:00,1780.51
300,5017843,2023-05-04T03:00:00,1908.12
301,5017843,2023-05-04T03:15:00,1893.21
302,5017843,2023-05-04T03:30:00,1877.55
303,5017843,2023-05-04T03:45:00,1651.42
304,5017843,2023-05-04T04:00:00,1483.82
305,5017843,2023-05-04T04:15:00,1367.05
306,5017843,2023-05-04T04:30:00,1587.59
307,5017843,2023-05-04T04:45:00,1625.84
308,5017843,2023-05-04T05:00:00,1599.11
309,5017843,2023-05-04T05:15:00,1591.26
310,5017843,2023-05-04T05:30:00,1486.47
311,5017843,2023-05-04T05:45:00,1482.69
312,5017843,2023-05-04T06:00:00,1387.23
313,5017843,2023-05-04T06:15:00,1476.91
314,5017843,2023-05-04T06:30:00,1193.02
315,5017843,2023-05-04T06:45:00,1060.49
316,5017843,2023-05-04T07:00:00,682.59
317,5017843,2023-05-04T07:15:00,304.4
318,5017843,2023-05-04T07:30:00,113.35
319,5017843,2023-05-04T07:45:00,-19.12
320,5017843,2023-05-04T08:00:00,-540.19
321,5017843,2023-05-04T08:15:00,-839.91
322,5017843,2023-05-04T08:30:00,-1059.18
323,5017843,2023-05-04T08:45:00,-1252.23
324,5017843,2023-05-04T09:00:00,-1325.29
325,5017843,2023-05-04T09:15:00,-1200.01
326,5017843,2023-05-04T09:30:00,-1294.26
327,5017843,2023-05-04T09:45:00,-1198.75
328,5017843,2023-05-04T10:00:00,-1433.47
329,5017843,2023-05-04T10:15:00,-1348.95
330,5017843,2023-05-04T10:30:00,-1330.13
331,5017843,2023-05-04T10:45:00,-1418.66
332,5017843,2023-05-04T11:00:00,-1576.02
333,5017843,2023-05-04T11:15:00,-1073.44
334,5017843,2023-05-04T11:30:00,-272.0
335,5017843,2023-05-04T11:45:00,-1794.64
336,5017843,2023-05-04T12:00:00,-1489.19
337,5017843,2023-05-04T12:15:00,-1948.36
338,5017843,2023-05-04T12:30:00,-2385.96
339,5017843,2023-05-04T12:45:00,-1223.93
340,5017843,2023-05-04T13:00:00,-1181.6
341,5017843,2023-05-04T13:15:00,85.21
342,5017843,2023-05-04T13:30:00,-645.05
343,5017843,2023-05-04T13:45:00,-1410.9
344,5017843,2023-05-04T14:00:00,-88.34
345,5017843,2023-05-04T14:15:00,-228.54
346,5017843,2023-05-04T14:30:00,681.22
347,5017843,2023-05-04T14:45:00,1142.86
348,5017843,2023-05-04T15:00:00,1530.96
349,5017843,2023-05-04T15:15:00,1471.71
350,5017843,2023-05-04T15:30:00,1649.37
351,5017843,2023-05-04T15:45:00,1592.19
352,5017843,2023-05-04T16:00:00,1880.76
353,5017843,2023-05-04T16:15:00,1997.44
354,5017843,2023-05-04T16:30:00,2048.8
355,5017843,2023-05-04T16:45:00,2015.87
356,5017843,2023-05-04T17:00:00,2250.63
357,5017843,2023-05-04T17:15:00,2465.11
358,5017843,2023-05-04T17:30:00,2412.0
359,5017843,2023-05-04T17:45:00,2243.26
360,5017843,2023-05-04T18:00:00,2205.11
361,5017843,2023-05-04T18:15:00,2341.84
362,5017843,2023-05-04T18:30:00,2391.15
363,5017843,2023-05-04T18:45:00,2481.06
364,5017843,2023-05-04T19:00:00,2669.2
365,5017843,2023-05-04T19:15:00,2638.6
366,5017843,2023-05-04T19:30:00,2613.54
367,5017843,2023-05-04T19:45:00,2631.7
368,5017843,2023-05-04T20:00:00,2802.35
369,5017843,2023-05-04T20:15:00,2313.29
370,5017843,2023-05-04T20:30:00,2255.26
371,5017843,2023-05-04T20:45:00,2497.47
372,5017843,2023-05-04T21:00:00,2396.65
373,5017843,2023-05-04T21:15:00,2468.96
374,5017843,2023-05-04T21:30:00,2401.9
375,5017843,2023-05-04T21:45:00,2252.11
376,5017843,2023-05-04T22:00:00,2217.53
377,5017843,2023-05-04T22:15:00,2075.7
378,5017843,2023-05-04T22:30:00,1944.33
379,5017843,2023-05-04T22:45:00,1922.58
380,5017843,2023-05-04T23:00:00,2069.82
381,5017843,2023-05-04T23:15:00,1894.61
382,5017843,2023-05-04T23:30:00,1861.18
383,5017843,2023-05-04T23:45:00,1801.29
384,5017843,2023-05-05T00:00:00,1719.65
385,5017843,2023-05-05T00:15:00,1601.0
386,5017843,2023-05-05T00:30:00,1617.19
387,5017843,2023-05-05T00:45:00,1584.86
388,5017843,2023-05-05T01:00:00,1534.63
389,5017843,2023-05-05T01:15:00,1499.44
390,5017843,2023-05-05T01:30:00,1531.33
391,5017843,2023-05-05T01:45:00,1492.66
392,5017843,2023-05-05T02:00:00,1620.58
393,5017843,2023-05-05T02:15:00,1520.35
394,5017843,2023-05-05T02:30:00,1539.88
395,5017843,2023-05-05T02:45:00,1561.29
396,5017843,2023-05-05T03:00:00,1558.58
397,5017843,2023-05-05T03:15:00,1678.37
398,5017843,2023-05-05T03:30:00,1663.69
399,5017843,2023-05-05T03:45:00,1665.44
400,5017843,2023-05-05T04:00:00,1602.08
401,5017843,2023-05-05T04:15:00,1739.19
402,5017843,2023-05-05T04:30:00,1763.59
403,5017843,2023-05-05T04:45:00,1707.0
404,5017843,2023-05-05T05:00:00,1858.19
405,5017843,2023-05-05T05:15:00,1954.32
406,5017843,2023-05-05T05:30:00,1976.7
407,5017843,2023-05-05T05:45:00,799.58
408,5017843,2023-05-05T06:00:00,1868.32
409,5017843,2023-05-05T06:15:00,2023.02
410,5017843,2023-05-05T06:30:00,2025.85
411,5017843,2023-05-05T06:45:00,1796.88
412,5017843,2023-05-05T07:00:00,1698.57
413,5017843,2023-05-05T07:15:00,1559.33
414,5017843,2023-05-05T07:30:00,1551.91
415,5017843,2023-05-05T07:45:00,1404.77
416,5017843,2023-05-05T08:00:00,1664.89
417,5017843,2023-05-05T08:15:00,1248.57
418,5017843,2023-05-05T08:30:00,989.46
419,5017843,2023-05-05T08:45:00,70.54
420,5017843,2023-05-05T09:00:00,187.01
421,5017843,2023-05-05T09:15:00,621.27
422,5017843,2023-05-05T09:30:00,293.56
423,5017843,2023-05-05T09:45:00,-1020.08
424,5017843,2023-05-05T10:00:00,1022.93
425,5017843,2023-05-05T10:15:00,2088.55
426,5017843,2023-05-05T10:30:00,1457.83
427,5017843,2023-05-05T10:45:00,564.42
428,5017843,2023-05-05T11:00:00,1583.84
429,5017843,2023-05-05T11:15:00,2196.06
430,5017843,2023-05-05T11:30:00,437.18
431,5017843,2023-05-05T11:45:00,-746.14
432,5017843,2023-05-05T12:00:00,-448.81
433,5017843,2023-05-05T12:15:00,60.42
434,5017843,2023-05-05T12:30:00,162.99
435,5017843,2023-05-05T12:45:00,727.04
436,5017843,2023-05-05T13:00:00,888.24
437,5017843,2023-05-05T13:15:00,-51.49
438,5017843,2023-05-05T13:30:00,-1132.81
439,5017843,2023-05-05T13:45:00,-319.55
440,5017843,2023-05-05T14:00:00,961.88
441,5017843,2023-05-05T14:15:00,1059.16
442,5017843,2023-05-05T14:30:00,1213.56
443,5017843,2023-05-05T14:45:00,-315.12
444,5017843,2023-05-05T15:00:00,-693.48
445,5017843,2023-05-05T15:15:00,223.13
446,5017843,2023-05-05T15:30:00,1169.59
447,5017843,2023-05-05T15:45:00,962.52
448,5017843,2023-05-05T16:00:00,2118.09
449,5017843,2023-05-05T16:15:00,1591.32
450,5017843,2023-05-05T16:30:00,1651.19
451,5017843,2023-05-05T16:45:00,1643.24
452,5017843,2023-05-05T17:00:00,1803.41
453,5017843,2023-05-05T17:15:00,2083.28
454,5017843,2023-05-05T17:30:00,2274.62
455,5017843,2023-05-05T17:45:00,2471.99
456,5017843,2023-05-05T18:00:00,2722.88
457,5017843,2023-05-05T18:15:00,2706.67
458,5017843,2023-05-05T18:30:00,2629.85
459,5017843,2023-05-05T18:45:00,2685.11
460,5017843,2023-05-05T19:00:00,2730.39
461,5017843,2023-05-05T19:15:00,2847.06
462,5017843,2023-05-05T19:30:00,2912.79
463,5017843,2023-05-05T19:45:00,2922.21
464,5017843,2023-05-05T20:00:00,3212.19
465,5017843,2023-05-05T20:15:00,3208.56
466,5017843,2023-05-05T20:30:00,3135.52
467,5017843,2023-05-05T20:45:00,3071.79
468,5017843,2023-05-05T21:00:00,2920.42
469,5017843,2023-05-05T21:15:00,2632.8
470,5017843,2023-05-05T21:30:00,2586.01
471,5017843,2023-05-05T21:45:00,2547.6
472,5017843,2023-05-05T22:00:00,2444.01
473,5017843,2023-05-05T22:15:00,2372.97
474,5017843,2023-05-05T22:30:00,2258.03
475,5017843,2023-05-05T22:45:00,2302.02
476,5017843,2023-05-05T23:00:00,2399.26
477,5017843,2023-05-05T23:15:00,2319.16
478,5017843,2023-05-05T23:30:00,2222.93
479,5017843,2023-05-05T23:45:00,1974.19
480,5017843,2023-05-06T00:00:00,1943.19
481,5017843,2023-05-06T00:15:00,1799.33
482,5017843,2023-05-06T00:30:00,1811.47
483,5017843,2023-05-06T00:45:00,1799.52
484,5017843,2023-05-06T01:00:00,1813.82
485,5017843,2023-05-06T01:15:00,1826.25
486,5017843,2023-05-06T01:30:00,1797.22
487,5017843,2023-05-06T01:45:00,1797.09
488,5017843,2023-05-06T02:00:00,1875.46
489,5017843,2023-05-06T02:15:00,1921.71
490,5017843,2023-05-06T02:30:00,2037.33
491,5017843,2023-05-06T02:45:00,2153.43
