,dateTime,load,temperature,hotspotTemperature
0,2023-05-01T00:00:00,4267.79,12.92,36.41
1,2023-05-01T00:15:00,4181.67,12.92,36.09
2,2023-05-01T00:30:00,4100.7,12.92,36.09
3,2023-05-01T00:45:00,4037.48,12.92,36.09
4,2023-05-01T01:00:00,4030.07,12.51,36.09
5,2023-05-01T01:15:00,3979.42,12.51,36.09
6,2023-05-01T01:30:00,3923.78,12.51,36.09
7,2023-05-01T01:45:00,3898.14,12.51,36.09
8,2023-05-01T02:00:00,3899.11,11.8,35.44
9,2023-05-01T02:15:00,3912.65,11.8,35.06
10,2023-05-01T02:30:00,3869.11,11.8,35.06
11,2023-05-01T02:45:00,3873.14,11.8,35.06
12,2023-05-01T03:00:00,3867.98,11.2,35.06
13,2023-05-01T03:15:00,3864.75,11.2,35.06
14,2023-05-01T03:30:00,3849.59,11.2,35.06
15,2023-05-01T03:45:00,3849.43,11.2,35.06
16,2023-05-01T04:00:00,3704.76,10.94,35.06
17,2023-05-01T04:15:00,3734.44,10.94,35.06
18,2023-05-01T04:30:00,3762.34,10.94,35.06
19,2023-05-01T04:45:00,3834.27,10.94,35.06
20,2023-05-01T05:00:00,3871.2,10.83,35.06
21,2023-05-01T05:15:00,3932.49,10.83,35.06
22,2023-05-01T05:30:00,4005.39,10.83,35.06
23,2023-05-01T05:45:00,4083.93,10.83,35.06
24,2023-05-01T06:00:00,4105.06,11.22,35.06
25,2023-05-01T06:15:00,4178.6,11.22,35.06
26,2023-05-01T06:30:00,4256.18,11.22,35.06
27,2023-05-01T06:45:00,4472.94,11.22,35.06
28,2023-05-01T07:00:00,4614.87,11.93,35.06
29,2023-05-01T07:15:00,4682.28,11.93,35.06
30,2023-05-01T07:30:00,4983.55,11.93,35.06
31,2023-05-01T07:45:00,5184.51,11.93,35.06
32,2023-05-01T08:00:00,5255.95,13.1,35.06
33,2023-05-01T08:15:00,5117.58,13.1,35.06
34,2023-05-01T08:30:00,5365.95,13.1,35.06
35,2023-05-01T08:45:00,5878.33,13.1,35.06
36,2023-05-01T09:00:00,5953.97,14.32,35.06
37,2023-05-01T09:15:00,5843.82,14.32,35.64
38,2023-05-01T09:30:00,5774.63,14.32,36.09
39,2023-05-01T09:45:00,5781.89,14.32,36.09
40,2023-05-01T10:00:00,5580.93,14.73,36.09
41,2023-05-01T10:15:00,5909.78,14.73,36.09
42,2023-05-01T10:30:00,5844.79,14.73,36.09
43,2023-05-01T10:45:00,5433.36,14.73,36.09
44,2023-05-01T11:00:00,5713.83,15.67,36.09
45,2023-05-01T11:15:00,6083.0,15.67,36.09
46,2023-05-01T11:30:00,5888.49,15.67,36.9
47,2023-05-01T11:45:00,5691.09,15.67,37.27
48,2023-05-01T12:00:00,5731.89,16.06,37.07
49,2023-05-01T12:15:00,5655.28,16.06,37.07
50,2023-05-01T12:30:00,5604.96,16.06,37.07
51,2023-05-01T12:45:00,6101.87,16.06,37.35
52,2023-05-01T13:00:00,6427.98,16.46,37.28
53,2023-05-01T13:15:00,5826.4,16.46,38.09
54,2023-05-01T13:30:00,5473.36,16.46,37.19
55,2023-05-01T13:45:00,5396.11,16.46,37.07
56,2023-05-01T14:00:00,4962.91,16.16,37.44
57,2023-05-01T14:15:00,5400.46,16.16,38.14
58,2023-05-01T14:30:00,5225.31,16.16,38.14
59,2023-05-01T14:45:00,5338.69,16.16,38.14
60,2023-05-01T15:00:00,5708.67,16.58,38.14
61,2023-05-01T15:15:00,5786.73,16.58,38.14
62,2023-05-01T15:30:00,6004.29,16.58,38.14
63,2023-05-01T15:45:00,6029.94,16.58,38.14
64,2023-05-01T16:00:00,6137.35,16.23,38.09
65,2023-05-01T16:15:00,6032.36,16.23,37.44
66,2023-05-01T16:30:00,6157.35,16.23,37.07
67,2023-05-01T16:45:00,6268.95,16.23,37.47
68,2023-05-01T17:00:00,6384.75,16.04,37.89
69,2023-05-01T17:15:00,6453.46,16.04,38.14
70,2023-05-01T17:30:00,6583.29,16.04,38.14
71,2023-05-01T17:45:00,6686.35,16.04,38.14
72,2023-05-01T18:00:00,6693.93,15.25,38.14
73,2023-05-01T18:15:00,6751.34,15.25,38.14
74,2023-05-01T18:30:00,6867.95,15.25,38.14
75,2023-05-01T18:45:00,6906.98,15.25,38.14
76,2023-05-01T19:00:00,6822.63,14.17,38.14
77,2023-05-01T19:15:00,6876.5,14.17,38.14
78,2023-05-01T19:30:00,6931.65,14.17,38.14
79,2023-05-01T19:45:00,6830.05,14.17,38.14
80,2023-05-01T20:00:00,6691.35,13.08,38.14
81,2023-05-01T20:15:00,6596.35,13.08,38.09
