,dateTime,load,temperature,hotspotTemperature
0,2023-05-01T00:00:00,16191.44,10.88,47.93
1,2023-05-01T00:15:00,16072.9,10.88,47.07
2,2023-05-01T00:30:00,15897.64,10.88,46.67
3,2023-05-01T00:45:00,15626.15,10.88,46.03
4,2023-05-01T01:00:00,15592.82,10.26,46.03
5,2023-05-01T01:15:00,15520.78,10.26,45.29
6,2023-05-01T01:30:00,15453.04,10.26,45.0
7,2023-05-01T01:45:00,15278.05,10.26,45.0
8,2023-05-01T02:00:00,15287.19,9.57,44.99
9,2023-05-01T02:15:00,15315.69,9.57,43.9
10,2023-05-01T02:30:00,15343.1,9.57,43.9
11,2023-05-01T02:45:00,15347.67,9.57,43.9
12,2023-05-01T03:00:00,15457.88,9.33,43.9
13,2023-05-01T03:15:00,15537.98,9.33,43.9
14,2023-05-01T03:30:00,15940.38,9.33,43.9
15,2023-05-01T03:45:00,16018.33,9.33,43.9
16,2023-05-01T04:00:00,15958.92,9.14,43.9
17,2023-05-01T04:15:00,15868.88,9.14,43.9
18,2023-05-01T04:30:00,15993.6,9.14,43.9
19,2023-05-01T04:45:00,16162.67,9.14,43.9
20,2023-05-01T05:00:00,16465.07,8.76,43.9
21,2023-05-01T05:15:00,16291.7,8.76,43.9
22,2023-05-01T05:30:00,15864.04,8.76,43.9
23,2023-05-01T05:45:00,16050.85,8.76,43.9
24,2023-05-01T06:00:00,16412.66,9.27,43.9
25,2023-05-01T06:15:00,17149.98,9.27,43.9
26,2023-05-01T06:30:00,17139.22,9.27,44.0
27,2023-05-01T06:45:00,16750.54,9.27,44.93
28,2023-05-01T07:00:00,17138.42,10.17,44.93
29,2023-05-01T07:15:00,17588.12,10.17,44.93
30,2023-05-01T07:30:00,16864.51,10.17,44.93
31,2023-05-01T07:45:00,18751.76,10.17,44.93
32,2023-05-01T08:00:00,19403.06,12.38,45.54
33,2023-05-01T08:15:00,19183.72,12.38,46.4
34,2023-05-01T08:30:00,18942.34,12.38,47.19
35,2023-05-01T08:45:00,18690.47,12.38,47.19
36,2023-05-01T09:00:00,17653.98,14.3,47.19
37,2023-05-01T09:15:00,15961.34,14.3,47.19
38,2023-05-01T09:30:00,15808.93,14.3,47.19
39,2023-05-01T09:45:00,16287.93,14.3,47.19
40,2023-05-01T10:00:00,16480.4,14.63,47.19
41,2023-05-01T10:15:00,18719.23,14.63,47.19
42,2023-05-01T10:30:00,21924.94,14.63,47.27
43,2023-05-01T10:45:00,21686.25,14.63,48.66
44,2023-05-01T11:00:00,20287.41,15.59,50.01
45,2023-05-01T11:15:00,20017.54,15.59,50.43
46,2023-05-01T11:30:00,19048.24,15.59,49.46
47,2023-05-01T11:45:00,15672.11,15.59,48.36
48,2023-05-01T12:00:00,15293.91,15.54,48.13
49,2023-05-01T12:15:00,14920.82,15.54,46.85
50,2023-05-01T12:30:00,12657.79,15.54,46.09
51,2023-05-01T12:45:00,13970.61,15.54,46.09
52,2023-05-01T13:00:00,12186.32,15.85,46.04
53,2023-05-01T13:15:00,16379.06,15.85,44.14
54,2023-05-01T13:30:00,16583.88,15.85,45.21
55,2023-05-01T13:45:00,16784.95,15.85,45.97
56,2023-05-01T14:00:00,16152.19,15.9,45.97
57,2023-05-01T14:15:00,15744.69,15.9,45.97
58,2023-05-01T14:30:00,17519.58,15.9,46.99
59,2023-05-01T14:45:00,18844.49,15.9,46.08
60,2023-05-01T15:00:00,18397.75,16.4,45.91
61,2023-05-01T15:15:00,19002.28,16.4,46.58
62,2023-05-01T15:30:00,19590.14,16.4,47.01
63,2023-05-01T15:45:00,20447.88,16.4,47.01
64,2023-05-01T16:00:00,22804.72,15.72,48.02
65,2023-05-01T16:15:00,23265.71,15.72,49.56
66,2023-05-01T16:30:00,22913.85,15.72,51.19
67,2023-05-01T16:45:00,21182.51,15.72,51.22
68,2023-05-01T17:00:00,21392.72,13.92,51.22
69,2023-05-01T17:15:00,21712.59,13.92,51.22
70,2023-05-01T17:30:00,21742.16,13.92,51.22
71,2023-05-01T17:45:00,22251.8,13.92,51.22
72,2023-05-01T18:00:00,22060.95,13.52,51.22
73,2023-05-01T18:15:00,22257.98,13.52,52.34
74,2023-05-01T18:30:00,22549.9,13.52,52.38
75,2023-05-01T18:45:00,22363.08,13.52,52.38
76,2023-05-01T19:00:00,22248.84,12.9,52.38
77,2023-05-01T19:15:00,22699.08,12.9,52.38
78,2023-05-01T19:30:00,22741.55,12.9,52.53
79,2023-05-01T19:45:00,22393.19,12.9,53.42
80,2023-05-01T20:00:00,22170.35,11.75,53.42
81,2023-05-01T20:15:00,22061.76,11.75,53.42
82,2023-05-01T20:30:00,21797.8,11.75,53.42
83,2023-05-01T20:45:00,21296.49,11.75,53.42
84,2023-05-01T21:00:00,21063.97,10.76,53.42
85,2023-05-01T21:15:00,20981.72,10.76,53.42
86,2023-05-01T21:30:00,20887.64,10.76,53.42
87,2023-05-01T21:45:00,20519.12,10.76,53.42
88,2023-05-01T22:00:00,19998.45,9.63,52.47
89,2023-05-01T22:15:00,19261.67,9.63,52.38
90,2023-05-01T22:30:00,18531.88,9.63,51.38
91,2023-05-01T22:45:00,17765.26,9.63,50.3
92,2023-05-01T23:00:00,17101.06,8.76,49.37
93,2023-05-01T23:15:00,16767.47,8.76,49.09
94,2023-05-01T23:30:00,16403.79,8.76,48.4
95,2023-05-01T23:45:00,16034.73,8.76,47.33
96,2023-05-02T00:00:00,15867.53,7.82,47.01
97,2023-05-02T00:15:00,15712.97,7.82,47.01
98,2023-05-02T00:30:00,15389.88,7.82,46.24
99,2023-05-02T00:45:00,15116.24,7.82,45.91
100,2023-05-02T01:00:00,15092.04,7.96,45.39
101,2023-05-02T01:15:00,14997.69,7.96,44.81
102,2023-05-02T01:30:00,14938.83,7.96,44.81
103,2023-05-02T01:45:00,14908.45,7.96,43.82
104,2023-05-02T02:00:00,15029.41,8.03,43.78
105,2023-05-02T02:15:00,14914.37,8.03,43.78
106,2023-05-02T02:30:00,15067.58,8.03,43.78
107,2023-05-02T02:45:00,15097.15,8.03,43.78
108,2023-05-02T03:00:00,15742.54,8.18,43.27
109,2023-05-02T03:15:00,16279.33,8.18,42.67
110,2023-05-02T03:30:00,16535.77,8.18,42.67
111,2023-05-02T03:45:00,17351.85,8.18,42.67
112,2023-05-02T04:00:00,18375.44,8.03,43.61
113,2023-05-02T04:15:00,18860.35,8.03,43.71
114,2023-05-02T04:30:00,19351.99,8.03,43.9
115,2023-05-02T04:45:00,20229.35,8.03,44.81
116,2023-05-02T05:00:00,21311.81,8.32,44.81
117,2023-05-02T05:15:00,21883.81,8.32,45.35
118,2023-05-02T05:30:00,22100.73,8.32,46.86
119,2023-05-02T05:45:00,22344.27,8.32,47.01
120,2023-05-02T06:00:00,22030.58,8.7,47.95
121,2023-05-02T06:15:00,23008.74,8.7,48.05
122,2023-05-02T06:30:00,24355.7,8.7,48.48
123,2023-05-02T06:45:00,25820.12,8.7,49.8
124,2023-05-02T07:00:00,25867.43,9.34,51.09
125,2023-05-02T07:15:00,26663.88,9.34,52.38
126,2023-05-02T07:30:00,27176.75,9.34,53.52
127,2023-05-02T07:45:00,27222.45,9.34,54.46
128,2023-05-02T08:00:00,27680.75,9.92,55.46
129,2023-05-02T08:15:00,28251.15,9.92,55.87
130,2023-05-02T08:30:00,25374.45,9.92,57.4
131,2023-05-02T08:45:00,22579.74,9.92,57.57
132,2023-05-02T09:00:00,22214.97,10.94,56.29
133,2023-05-02T09:15:00,21064.24,10.94,56.59
134,2023-05-02T09:30:00,22396.68,10.94,56.59
135,2023-05-02T09:45:00,25057.53,10.94,55.97
136,2023-05-02T10:00:00,23367.05,12.08,55.49
137,2023-05-02T10:15:00,21389.49,12.08,56.47
138,2023-05-02T10:30:00,22773.54,12.08,56.71
139,2023-05-02T10:45:00,26193.21,12.08,54.52
140,2023-05-02T11:00:00,22739.4,12.81,57.29
141,2023-05-02T11:15:00,21353.74,12.81,57.87
142,2023-05-02T11:30:00,24326.13,12.81,56.53
143,2023-05-02T11:45:00,22263.9,12.81,56.53
144,2023-05-02T12:00:00,23087.77,13.86,57.13
145,2023-05-02T12:15:00,23088.84,13.86,56.64
146,2023-05-02T12:30:00,22957.94,13.86,56.53
147,2023-05-02T12:45:00,22382.17,13.86,56.69
148,2023-05-02T13:00:00,21051.07,14.92,57.57
149,2023-05-02T13:15:00,21169.34,14.92,56.76
150,2023-05-02T13:30:00,21824.41,14.92,56.53
151,2023-05-02T13:45:00,21356.7,14.92,56.3
152,2023-05-02T14:00:00,18343.99,14.47,55.37
153,2023-05-02T14:15:00,19398.49,14.47,55.37
154,2023-05-02T14:30:00,21421.75,14.47,55.37
155,2023-05-02T14:45:00,22549.9,14.47,55.37
156,2023-05-02T15:00:00,22187.29,14.33,55.37
157,2023-05-02T15:15:00,21917.68,14.33,55.37
158,2023-05-02T15:30:00,21828.98,14.33,55.37
159,2023-05-02T15:45:00,21573.35,14.33,56.29
160,2023-05-02T16:00:00,21069.89,14.2,55.49
161,2023-05-02T16:15:00,21797.26,14.2,54.45
162,2023-05-02T16:30:00,23230.77,14.2,53.51
163,2023-05-02T16:45:00,23825.62,14.2,54.27
164,2023-05-02T17:00:00,24104.91,14.49,55.01
165,2023-05-02T17:15:00,23987.71,14.49,56.27
166,2023-05-02T17:30:00,23903.58,14.49,56.41
167,2023-05-02T17:45:00,24443.86,14.49,57.04
168,2023-05-02T18:00:00,23666.76,13.33,57.45
169,2023-05-02T18:15:00,24145.23,13.33,57.45
170,2023-05-02T18:30:00,24261.89,13.33,57.45
171,2023-05-02T18:45:00,24199.26,13.33,57.45
172,2023-05-02T19:00:00,24232.05,11.86,57.45
173,2023-05-02T19:15:00,24636.86,11.86,57.45
174,2023-05-02T19:30:00,24429.89,11.86,57.55
175,2023-05-02T19:45:00,24260.54,11.86,58.48
176,2023-05-02T20:00:00,24078.3,10.15,58.48
177,2023-05-02T20:15:00,23848.47,10.15,58.48
178,2023-05-02T20:30:00,23657.36,10.15,58.48
179,2023-05-02T20:45:00,23170.56,10.15,58.48
180,2023-05-02T21:00:00,23116.26,9.06,57.62
181,2023-05-02T21:15:00,22818.16,9.06,57.39
182,2023-05-02T21:30:00,22742.09,9.06,57.39
183,2023-05-02T21:45:00,22670.86,9.06,56.3
184,2023-05-02T22:00:00,21255.9,8.09,56.22
185,2023-05-02T22:15:00,20791.41,8.09,55.19
186,2023-05-02T22:30:00,20385.79,8.09,54.39
187,2023-05-02T22:45:00,19678.58,8.09,54.09
188,2023-05-02T23:00:00,18878.09,7.48,53.31
189,2023-05-02T23:15:00,18865.19,7.48,52.26
190,2023-05-02T23:30:00,18629.72,7.48,51.29
191,2023-05-02T23:45:00,18220.07,7.48,50.41
192,2023-05-03T00:00:00,17213.14,6.2,49.7
193,2023-05-03T00:15:00,16974.72,6.2,49.42
194,2023-05-03T00:30:00,17303.19,6.2,48.52
195,2023-05-03T00:45:00,16747.05,6.2,47.62
196,2023-05-03T01:00:00,16802.15,5.37,47.4
197,2023-05-03T01:15:00,16784.14,5.37,46.52
198,2023-05-03T01:30:00,16694.63,5.37,46.26
199,2023-05-03T01:45:00,16688.18,5.37,45.48
200,2023-05-03T02:00:00,16036.07,4.76,45.48
201,2023-05-03T02:15:00,16638.18,4.76,44.82
202,2023-05-03T02:30:00,16749.73,4.76,44.45
203,2023-05-03T02:45:00,16750.54,4.76,44.18
204,2023-05-03T03:00:00,17317.71,4.01,43.41
205,2023-05-03T03:15:00,17701.02,4.01,43.41
206,2023-05-03T03:30:00,18205.29,4.01,43.41
207,2023-05-03T03:45:00,19029.16,4.01,43.41
208,2023-05-03T04:00:00,19891.74,2.86,43.41
209,2023-05-03T04:15:00,20257.04,2.86,43.41
210,2023-05-03T04:30:00,20607.82,2.86,43.51
211,2023-05-03T04:45:00,21187.35,2.86,44.63
212,2023-05-03T05:00:00,21799.95,2.78,44.63
213,2023-05-03T05:15:00,22302.07,2.78,44.63
214,2023-05-03T05:30:00,22033.27,2.78,45.34
215,2023-05-03T05:45:00,22038.91,2.78,45.72
216,2023-05-03T06:00:00,21491.9,4.13,46.7
217,2023-05-03T06:15:00,21806.13,4.13,46.7
218,2023-05-03T06:30:00,21353.74,4.13,45.85
219,2023-05-03T06:45:00,20509.17,4.13,45.67
220,2023-05-03T07:00:00,20360.26,6.48,45.67
221,2023-05-03T07:15:00,20477.45,6.48,45.67
222,2023-05-03T07:30:00,20332.03,6.48,45.67
223,2023-05-03T07:45:00,20149.52,6.48,45.67
224,2023-05-03T08:00:00,19807.33,8.81,45.67
225,2023-05-03T08:15:00,19510.58,8.81,45.67
226,2023-05-03T08:30:00,19564.34,8.81,45.67
227,2023-05-03T08:45:00,19182.1,8.81,45.67
