,dateTime,load,temperature,hotspotTemperature
0,2023-05-01T00:00:00,3318.66,12.92,0.0
1,2023-05-01T00:15:00,3238.18,12.92,0.0
2,2023-05-01T00:30:00,3230.6,12.92,0.0
3,2023-05-01T00:45:00,3185.44,12.92,0.0
4,2023-05-01T01:00:00,3201.09,12.51,0.0
5,2023-05-01T01:15:00,3149.64,12.51,0.0
6,2023-05-01T01:30:00,3125.93,12.51,0.0
7,2023-05-01T01:45:00,3126.57,12.51,0.0
8,2023-05-01T02:00:00,3120.45,11.8,0.0
9,2023-05-01T02:15:00,3104.32,11.8,0.0
10,2023-05-01T02:30:00,3098.03,11.8,0.0
11,2023-05-01T02:45:00,3114.96,11.8,0.0
12,2023-05-01T03:00:00,3122.7,11.2,0.0
13,2023-05-01T03:15:00,3133.35,11.2,0.0
14,2023-05-01T03:30:00,3176.41,11.2,0.0
15,2023-05-01T03:45:00,3146.41,11.2,0.0
16,2023-05-01T04:00:00,3162.22,10.94,0.0
17,2023-05-01T04:15:00,3234.95,10.94,0.0
18,2023-05-01T04:30:00,3279.14,10.94,0.0
19,2023-05-01T04:45:00,3358.33,10.94,0.0
20,2023-05-01T05:00:00,3432.84,10.83,0.0
21,2023-05-01T05:15:00,3483.81,10.83,0.0
22,2023-05-01T05:30:00,3549.45,10.83,0.0
23,2023-05-01T05:45:00,3646.7,10.83,0.0
24,2023-05-01T06:00:00,3693.47,11.22,0.0
25,2023-05-01T06:15:00,3751.21,11.22,0.0
26,2023-05-01T06:30:00,3825.24,11.22,0.0
27,2023-05-01T06:45:00,3901.36,11.22,0.0
28,2023-05-01T07:00:00,4045.87,11.93,0.0
29,2023-05-01T07:15:00,4120.22,11.93,0.0
30,2023-05-01T07:30:00,4269.73,11.93,0.0
31,2023-05-01T07:45:00,4368.91,11.93,0.0
32,2023-05-01T08:00:00,4369.08,13.1,0.0
33,2023-05-01T08:15:00,4358.91,13.1,0.0
34,2023-05-01T08:30:00,4254.73,13.1,0.0
35,2023-05-01T08:45:00,4362.63,13.1,0.0
36,2023-05-01T09:00:00,4652.93,14.32,0.0
37,2023-05-01T09:15:00,4648.9,14.32,0.0
38,2023-05-01T09:30:00,4558.42,14.32,0.0
39,2023-05-01T09:45:00,4504.07,14.32,0.0
40,2023-05-01T10:00:00,4595.03,14.73,0.0
41,2023-05-01T10:15:00,4457.94,14.73,0.0
42,2023-05-01T10:30:00,4248.12,14.73,0.0
43,2023-05-01T10:45:00,4351.98,14.73,0.0
44,2023-05-01T11:00:00,4537.94,15.67,0.0
45,2023-05-01T11:15:00,4271.82,15.67,0.0
46,2023-05-01T11:30:00,4572.13,15.67,0.0
47,2023-05-01T11:45:00,4637.61,15.67,0.0
48,2023-05-01T12:00:00,4222.8,16.06,0.0
49,2023-05-01T12:15:00,4072.0,16.06,0.0
50,2023-05-01T12:30:00,3843.3,16.06,0.0
51,2023-05-01T12:45:00,4357.46,16.06,0.0
52,2023-05-01T13:00:00,4579.06,16.46,0.0
53,2023-05-01T13:15:00,4163.77,16.46,0.0
54,2023-05-01T13:30:00,3905.72,16.46,0.0
55,2023-05-01T13:45:00,3971.2,16.46,0.0
56,2023-05-01T14:00:00,3700.73,16.16,0.0
57,2023-05-01T14:15:00,3623.64,16.16,0.0
58,2023-05-01T14:30:00,3552.68,16.16,0.0
59,2023-05-01T14:45:00,3624.93,16.16,0.0
60,2023-05-01T15:00:00,4047.97,16.58,0.0
61,2023-05-01T15:15:00,4389.24,16.58,0.0
62,2023-05-01T15:30:00,4211.51,16.58,0.0
63,2023-05-01T15:45:00,4215.7,16.58,0.0
64,2023-05-01T16:00:00,4472.13,16.23,0.0
65,2023-05-01T16:15:00,4515.52,16.23,0.0
66,2023-05-01T16:30:00,4646.32,16.23,0.0
67,2023-05-01T16:45:00,4791.95,16.23,0.0
68,2023-05-01T17:00:00,4987.59,16.04,0.0
69,2023-05-01T17:15:00,5184.99,16.04,0.0
70,2023-05-01T17:30:00,5222.41,16.04,0.0
71,2023-05-01T17:45:00,5189.19,16.04,0.0
72,2023-05-01T18:00:00,5152.57,15.25,0.0
73,2023-05-01T18:15:00,5145.64,15.25,0.0
74,2023-05-01T18:30:00,5119.03,15.25,0.0
75,2023-05-01T18:45:00,5089.35,15.25,0.0
76,2023-05-01T19:00:00,5044.52,14.17,0.0
77,2023-05-01T19:15:00,5225.63,14.17,0.0
78,2023-05-01T19:30:00,5240.15,14.17,0.0
79,2023-05-01T19:45:00,5219.34,14.17,0.0
80,2023-05-01T20:00:00,5113.38,13.08,0.0
81,2023-05-01T20:15:00,4950.01,13.08,0.0
82,2023-05-01T20:30:00,4820.34,13.08,0.0
83,2023-05-01T20:45:00,4713.09,13.08,0.0
84,2023-05-01T21:00:00,4554.39,11.94,0.0
85,2023-05-01T21:15:00,4351.82,11.94,0.0
86,2023-05-01T21:30:00,4162.8,11.94,0.0
87,2023-05-01T21:45:00,4008.61,11.94,0.0
88,2023-05-01T22:00:00,3888.46,10.9,0.0
89,2023-05-01T22:15:00,3790.24,10.9,0.0
90,2023-05-01T22:30:00,3684.28,10.9,0.0
91,2023-05-01T22:45:00,3605.41,10.9,0.0
92,2023-05-01T23:00:00,3508.0,10.03,0.0
93,2023-05-01T23:15:00,3395.75,10.03,0.0
94,2023-05-01T23:30:00,3376.56,10.03,0.0
95,2023-05-01T23:45:00,3316.72,10.03,0.0
96,2023-05-02T00:00:00,3268.18,9.29,0.0
97,2023-05-02T00:15:00,3227.05,9.29,0.0
98,2023-05-02T00:30:00,3219.96,9.29,0.0
99,2023-05-02T00:45:00,3216.25,9.29,0.0
100,2023-05-02T01:00:00,3223.5,9.96,0.0
101,2023-05-02T01:15:00,3205.44,9.96,0.0
102,2023-05-02T01:30:00,3187.05,9.96,0.0
103,2023-05-02T01:45:00,3198.83,9.96,0.0
104,2023-05-02T02:00:00,3216.25,10.3,0.0
105,2023-05-02T02:15:00,3182.7,10.3,0.0
106,2023-05-02T02:30:00,3165.12,10.3,0.0
107,2023-05-02T02:45:00,3165.6,10.3,0.0
108,2023-05-02T03:00:00,3243.34,9.93,0.0
109,2023-05-02T03:15:00,3225.6,9.93,0.0
110,2023-05-02T03:30:00,3273.82,9.93,0.0
111,2023-05-02T03:45:00,3313.82,9.93,0.0
112,2023-05-02T04:00:00,3448.81,9.65,0.0
113,2023-05-02T04:15:00,3594.45,9.65,0.0
114,2023-05-02T04:30:00,3732.18,9.65,0.0
115,2023-05-02T04:45:00,3894.59,9.65,0.0
116,2023-05-02T05:00:00,4081.51,9.35,0.0
117,2023-05-02T05:15:00,4323.43,9.35,0.0
118,2023-05-02T05:30:00,4604.38,9.35,0.0
119,2023-05-02T05:45:00,4721.47,9.35,0.0
120,2023-05-02T06:00:00,5009.84,9.56,0.0
121,2023-05-02T06:15:00,5141.28,9.56,0.0
