,dateTime,load,temperature,hotspotTemperature
0,2023-05-01T00:00:00,4666.22,11.71,31.84
1,2023-05-01T00:15:00,5037.42,11.71,31.88
2,2023-05-01T00:30:00,5033.36,11.71,32.47
3,2023-05-01T00:45:00,5052.32,11.71,33.04
4,2023-05-01T01:00:00,5059.55,11.03,33.01
5,2023-05-01T01:15:00,5013.49,11.03,32.46
6,2023-05-01T01:30:00,4890.43,11.03,33.09
7,2023-05-01T01:45:00,4977.13,11.03,32.46
8,2023-05-01T02:00:00,4975.33,10.37,32.84
9,2023-05-01T02:15:00,4860.17,10.37,33.02
10,2023-05-01T02:30:00,4921.59,10.37,32.69
11,2023-05-01T02:45:00,4862.88,10.37,32.12
12,2023-05-01T03:00:00,4983.68,9.99,32.05
13,2023-05-01T03:15:00,4903.75,9.99,32.07
14,2023-05-01T03:30:00,4935.59,9.99,32.06
15,2023-05-01T03:45:00,5054.58,9.99,31.88
16,2023-05-01T04:00:00,5251.7,9.8,31.99
17,2023-05-01T04:15:00,4980.75,9.8,32.08
18,2023-05-01T04:30:00,4884.33,9.8,32.0
19,2023-05-01T04:45:00,4743.89,9.8,32.03
20,2023-05-01T05:00:00,4475.65,9.52,31.37
21,2023-05-01T05:15:00,4096.09,9.52,31.9
22,2023-05-01T05:30:00,4132.22,9.52,31.72
23,2023-05-01T05:45:00,3758.08,9.52,31.98
24,2023-05-01T06:00:00,3446.49,10.12,31.29
25,2023-05-01T06:15:00,3740.24,10.12,31.01
26,2023-05-01T06:30:00,4021.81,10.12,31.08
27,2023-05-01T06:45:00,3688.76,10.12,32.1
28,2023-05-01T07:00:00,3563.22,10.96,32.27
29,2023-05-01T07:15:00,4231.34,10.96,31.97
30,2023-05-01T07:30:00,4161.8,10.96,32.19
31,2023-05-01T07:45:00,3784.27,10.96,32.38
32,2023-05-01T08:00:00,3515.36,12.66,32.07
33,2023-05-01T08:15:00,3237.86,12.66,31.99
34,2023-05-01T08:30:00,2082.03,12.66,31.99
35,2023-05-01T08:45:00,1732.05,12.66,31.59
36,2023-05-01T09:00:00,1625.93,14.22,30.62
37,2023-05-01T09:15:00,534.68,14.22,30.68
38,2023-05-01T09:30:00,30.71,14.22,31.07
39,2023-05-01T09:45:00,704.47,14.22,31.21
40,2023-05-01T10:00:00,1612.61,14.74,33.16
41,2023-05-01T10:15:00,2928.97,14.74,33.44
42,2023-05-01T10:30:00,2387.75,14.74,33.4
43,2023-05-01T10:45:00,2377.82,14.74,32.42
44,2023-05-01T11:00:00,819.17,15.67,32.06
45,2023-05-01T11:15:00,-312.95,15.67,31.6
46,2023-05-01T11:30:00,-691.83,15.67,32.68
47,2023-05-01T11:45:00,-1264.43,15.67,32.87
48,2023-05-01T12:00:00,-1504.9,15.82,31.87
49,2023-05-01T12:15:00,-580.51,15.82,32.29
50,2023-05-01T12:30:00,-449.55,15.82,32.43
51,2023-05-01T12:45:00,200.28,15.82,32.05
52,2023-05-01T13:00:00,1386.14,16.07,32.08
53,2023-05-01T13:15:00,-1579.64,16.07,33.12
54,2023-05-01T13:30:00,22.8,16.07,31.18
55,2023-05-01T13:45:00,2695.96,16.07,31.83
56,2023-05-01T14:00:00,-392.88,16.02,32.05
57,2023-05-01T14:15:00,-1158.31,16.02,31.6
58,2023-05-01T14:30:00,313.63,16.02,32.6
59,2023-05-01T14:45:00,-998.68,16.02,32.93
60,2023-05-01T15:00:00,1825.98,16.56,33.24
61,2023-05-01T15:15:00,2084.96,16.56,33.3
62,2023-05-01T15:30:00,1663.63,16.56,32.21
63,2023-05-01T15:45:00,1249.98,16.56,32.89
64,2023-05-01T16:00:00,1498.58,15.97,31.21
65,2023-05-01T16:15:00,2445.1,15.97,32.31
66,2023-05-01T16:30:00,2341.69,15.97,31.88
67,2023-05-01T16:45:00,3767.79,15.97,31.5
68,2023-05-01T17:00:00,3312.14,14.85,32.19
69,2023-05-01T17:15:00,2695.05,14.85,32.51
70,2023-05-01T17:30:00,4434.56,14.85,32.05
71,2023-05-01T17:45:00,5288.05,14.85,33.15
72,2023-05-01T18:00:00,5636.67,14.29,33.44
73,2023-05-01T18:15:00,6127.54,14.29,34.13
74,2023-05-01T18:30:00,5779.82,14.29,34.7
75,2023-05-01T18:45:00,5878.04,14.29,34.52
76,2023-05-01T19:00:00,6517.71,13.45,34.19
77,2023-05-01T19:15:00,6652.06,13.45,34.76
78,2023-05-01T19:30:00,6279.05,13.45,35.38
79,2023-05-01T19:45:00,5987.78,13.45,35.1
80,2023-05-01T20:00:00,6578.45,12.26,34.91
81,2023-05-01T20:15:00,6265.95,12.26,35.55
82,2023-05-01T20:30:00,5955.72,12.26,34.81
