,dateTime,load,temperature,hotspotTemperature
0,2023-05-01T00:00:00,9406.92,12.69,32.91
1,2023-05-01T00:15:00,9873.02,12.69,32.91
2,2023-05-01T00:30:00,9820.88,12.69,32.91
3,2023-05-01T00:45:00,9742.12,12.69,32.91
4,2023-05-01T01:00:00,9592.4,12.2,32.91
5,2023-05-01T01:15:00,9572.24,12.2,32.91
6,2023-05-01T01:30:00,9577.34,12.2,32.91
7,2023-05-01T01:45:00,9553.42,12.2,32.91
8,2023-05-01T02:00:00,10049.36,11.75,32.59
9,2023-05-01T02:15:00,8873.36,11.75,32.06
10,2023-05-01T02:30:00,8645.15,11.75,32.06
11,2023-05-01T02:45:00,9918.72,11.75,32.06
12,2023-05-01T03:00:00,10648.78,11.35,32.06
13,2023-05-01T03:15:00,10608.46,11.35,32.06
14,2023-05-01T03:30:00,10344.5,11.35,32.06
15,2023-05-01T03:45:00,9182.21,11.35,32.06
16,2023-05-01T04:00:00,7758.64,11.01,31.83
17,2023-05-01T04:15:00,7566.99,11.01,31.31
18,2023-05-01T04:30:00,8980.61,11.01,30.97
19,2023-05-01T04:45:00,10222.46,11.01,30.56
20,2023-05-01T05:00:00,11602.21,10.72,30.65
21,2023-05-01T05:15:00,11619.15,10.72,31.31
22,2023-05-01T05:30:00,11540.39,10.72,32.05
23,2023-05-01T05:45:00,11661.08,10.72,32.06
24,2023-05-01T06:00:00,11319.17,11.04,32.06
25,2023-05-01T06:15:00,11447.12,11.04,32.06
26,2023-05-01T06:30:00,10856.29,11.04,32.06
27,2023-05-01T06:45:00,10001.24,11.04,32.06
28,2023-05-01T07:00:00,10694.48,11.94,32.06
29,2023-05-01T07:15:00,11542.0,11.94,32.17
30,2023-05-01T07:30:00,10061.99,11.94,33.0
31,2023-05-01T07:45:00,9049.96,11.94,33.0
32,2023-05-01T08:00:00,9754.48,13.36,33.0
33,2023-05-01T08:15:00,12882.24,13.36,33.0
34,2023-05-01T08:30:00,11912.95,13.36,33.69
35,2023-05-01T08:45:00,10608.19,13.36,33.84
36,2023-05-01T09:00:00,9816.31,14.67,33.84
37,2023-05-01T09:15:00,10839.09,14.67,33.84
38,2023-05-01T09:30:00,13217.97,14.67,33.84
39,2023-05-01T09:45:00,14500.15,14.67,33.84
40,2023-05-01T10:00:00,14825.93,15.36,33.84
41,2023-05-01T10:15:00,14735.08,15.36,34.37
42,2023-05-01T10:30:00,13794.28,15.36,34.59
43,2023-05-01T10:45:00,12629.3,15.36,34.59
44,2023-05-01T11:00:00,10184.56,14.69,34.59
45,2023-05-01T11:15:00,8408.33,14.69,34.59
46,2023-05-01T11:30:00,8666.92,14.69,34.46
47,2023-05-01T11:45:00,9945.6,14.69,34.15
48,2023-05-01T12:00:00,9719.54,15.88,33.84
49,2023-05-01T12:15:00,11884.72,15.88,34.46
50,2023-05-01T12:30:00,12596.5,15.88,34.74
51,2023-05-01T12:45:00,11027.79,15.88,35.53
52,2023-05-01T13:00:00,9448.05,16.57,35.12
53,2023-05-01T13:15:00,9708.79,16.57,34.09
54,2023-05-01T13:30:00,8276.89,16.57,33.94
55,2023-05-01T13:45:00,8798.9,16.57,33.94
56,2023-05-01T14:00:00,8047.87,16.55,33.94
57,2023-05-01T14:15:00,9751.8,16.55,33.94
58,2023-05-01T14:30:00,10952.79,16.55,33.94
59,2023-05-01T14:45:00,9765.24,16.55,33.94
60,2023-05-01T15:00:00,9952.59,17.08,33.94
61,2023-05-01T15:15:00,9484.34,17.08,33.94
62,2023-05-01T15:30:00,10829.15,17.08,33.94
63,2023-05-01T15:45:00,11413.25,17.08,33.94
