,dateTime,load,temperature,hotspotTemperature
0,2023-05-01T00:00:00,9508.1,10.82,34.0
1,2023-05-01T00:15:00,9289.46,10.82,34.0
2,2023-05-01T00:30:00,9148.72,10.82,34.0
3,2023-05-01T00:45:00,9038.45,10.82,34.0
4,2023-05-01T01:00:00,9009.48,10.32,34.0
5,2023-05-01T01:15:00,9026.41,10.32,34.0
6,2023-05-01T01:30:00,8824.7,10.32,34.0
7,2023-05-01T01:45:00,8835.24,10.32,34.0
8,2023-05-01T02:00:00,8863.09,9.84,34.0
9,2023-05-01T02:15:00,8880.78,9.84,34.0
10,2023-05-01T02:30:00,8962.44,9.84,34.0
11,2023-05-01T02:45:00,9010.61,9.84,32.92
12,2023-05-01T03:00:00,9349.29,9.69,32.0
13,2023-05-01T03:15:00,9300.0,9.69,32.0
14,2023-05-01T03:30:00,9445.63,9.69,32.0
15,2023-05-01T03:45:00,9690.62,9.69,32.0
16,2023-05-01T04:00:00,9886.3,9.28,32.0
17,2023-05-01T04:15:00,9786.95,9.28,32.0
18,2023-05-01T04:30:00,9883.67,9.28,32.0
19,2023-05-01T04:45:00,10004.47,9.28,32.0
20,2023-05-01T05:00:00,9936.73,8.52,32.0
21,2023-05-01T05:15:00,9181.46,8.52,32.0
22,2023-05-01T05:30:00,8892.82,8.52,32.0
23,2023-05-01T05:45:00,9250.7,8.52,32.0
24,2023-05-01T06:00:00,9374.88,9.0,32.0
25,2023-05-01T06:15:00,8799.11,9.0,32.0
26,2023-05-01T06:30:00,6082.46,9.0,32.0
27,2023-05-01T06:45:00,2411.84,9.0,30.87
28,2023-05-01T07:00:00,2382.11,10.09,29.87
29,2023-05-01T07:15:00,104.62,10.09,29.87
30,2023-05-01T07:30:00,-2126.21,10.09,29.87
31,2023-05-01T07:45:00,-4850.01,10.09,29.87
32,2023-05-01T08:00:00,-6563.02,11.87,29.87
33,2023-05-01T08:15:00,-4534.28,11.87,29.87
34,2023-05-01T08:30:00,-3709.39,11.87,30.94
35,2023-05-01T08:45:00,-3084.7,11.87,30.61
36,2023-05-01T09:00:00,-2627.09,13.74,29.87
37,2023-05-01T09:15:00,-6903.59,13.74,29.87
38,2023-05-01T09:30:00,-4951.62,13.74,29.87
39,2023-05-01T09:45:00,-1722.79,13.74,29.87
40,2023-05-01T10:00:00,735.71,14.57,29.87
41,2023-05-01T10:15:00,226.54,14.57,29.87
42,2023-05-01T10:30:00,-286.0,14.57,29.87
43,2023-05-01T10:45:00,394.76,14.57,29.87
44,2023-05-01T11:00:00,-3210.76,15.39,29.87
45,2023-05-01T11:15:00,-6664.63,15.39,29.87
46,2023-05-01T11:30:00,-5233.48,15.39,30.17
47,2023-05-01T11:45:00,-341.32,15.39,31.92
48,2023-05-01T12:00:00,-3973.19,15.73,30.0
49,2023-05-01T12:15:00,-1122.56,15.73,30.0
50,2023-05-01T12:30:00,-2860.41,15.73,30.0
51,2023-05-01T12:45:00,-2192.44,15.73,30.0
52,2023-05-01T13:00:00,-4883.51,15.84,30.0
53,2023-05-01T13:15:00,-8826.59,15.84,30.0
54,2023-05-01T13:30:00,-8968.46,15.84,31.85
55,2023-05-01T13:45:00,-12296.63,15.84,33.31
56,2023-05-01T14:00:00,-4962.91,15.78,32.93
57,2023-05-01T14:15:00,842.58,15.78,32.58
58,2023-05-01T14:30:00,-961.5,15.78,31.32
59,2023-05-01T14:45:00,-284.12,15.78,29.87
60,2023-05-01T15:00:00,652.16,15.81,29.87
61,2023-05-01T15:15:00,6702.64,15.81,29.87
62,2023-05-01T15:30:00,9644.7,15.81,31.94
63,2023-05-01T15:45:00,10716.84,15.81,31.53
64,2023-05-01T16:00:00,9665.4,15.27,29.87
65,2023-05-01T16:15:00,9210.43,15.27,29.87
66,2023-05-01T16:30:00,7914.39,15.27,29.87
67,2023-05-01T16:45:00,8263.99,15.27,29.87
68,2023-05-01T17:00:00,8805.14,13.76,29.87
69,2023-05-01T17:15:00,8205.66,13.76,29.87
70,2023-05-01T17:30:00,9449.02,13.76,29.87
71,2023-05-01T17:45:00,11201.54,13.76,29.87
72,2023-05-01T18:00:00,12238.68,13.4,29.87
73,2023-05-01T18:15:00,12755.74,13.4,30.54
74,2023-05-01T18:30:00,13143.35,13.4,32.12
75,2023-05-01T18:45:00,13455.7,13.4,32.12
76,2023-05-01T19:00:00,13577.25,12.56,32.12
77,2023-05-01T19:15:00,13684.12,12.56,32.12
78,2023-05-01T19:30:00,13588.54,12.56,32.12
79,2023-05-01T19:45:00,13376.3,12.56,32.12
80,2023-05-01T20:00:00,13198.3,11.08,32.12
81,2023-05-01T20:15:00,13126.04,11.08,32.12
82,2023-05-01T20:30:00,12951.43,11.08,32.12
83,2023-05-01T20:45:00,12736.55,11.08,32.52
84,2023-05-01T21:00:00,13230.66,9.94,34.12
85,2023-05-01T21:15:00,13058.3,9.94,34.12
86,2023-05-01T21:30:00,12666.56,9.94,34.12
87,2023-05-01T21:45:00,12391.84,9.94,34.12
88,2023-05-01T22:00:00,12183.36,9.35,34.12
89,2023-05-01T22:15:00,11708.44,9.35,32.06
90,2023-05-01T22:30:00,11336.26,9.35,32.0
91,2023-05-01T22:45:00,10887.31,9.35,32.0
92,2023-05-01T23:00:00,10660.77,8.63,32.0
93,2023-05-01T23:15:00,10380.03,8.63,32.0
94,2023-05-01T23:30:00,10047.74,8.63,32.0
95,2023-05-01T23:45:00,9898.72,8.63,32.0
96,2023-05-02T00:00:00,9775.29,8.43,32.0
97,2023-05-02T00:15:00,9669.54,8.43,31.4
98,2023-05-02T00:30:00,9500.2,8.43,29.87
99,2023-05-02T00:45:00,9409.13,8.43,29.87
100,2023-05-02T01:00:00,9429.07,8.46,29.87
101,2023-05-02T01:15:00,9351.18,8.46,29.87
102,2023-05-02T01:30:00,9367.36,8.46,29.87
103,2023-05-02T01:45:00,9414.77,8.46,29.87
104,2023-05-02T02:00:00,9435.47,8.43,29.87
105,2023-05-02T02:15:00,9385.8,8.43,29.87
106,2023-05-02T02:30:00,9691.75,8.43,29.87
107,2023-05-02T02:45:00,9899.85,8.43,29.87
108,2023-05-02T03:00:00,10358.58,8.54,29.87
109,2023-05-02T03:15:00,10980.26,8.54,29.87
110,2023-05-02T03:30:00,11275.3,8.54,29.87
111,2023-05-02T03:45:00,11613.99,8.54,29.87
112,2023-05-02T04:00:00,11931.23,8.25,29.87
113,2023-05-02T04:15:00,12252.6,8.25,29.87
114,2023-05-02T04:30:00,12600.7,8.25,29.87
115,2023-05-02T04:45:00,12036.97,8.25,29.87
116,2023-05-02T05:00:00,11452.92,8.76,29.87
117,2023-05-02T05:15:00,11473.24,8.76,29.87
118,2023-05-02T05:30:00,11177.83,8.76,29.87
119,2023-05-02T05:45:00,11571.84,8.76,29.87
120,2023-05-02T06:00:00,12500.97,9.07,29.87
121,2023-05-02T06:15:00,12526.94,9.07,29.87
122,2023-05-02T06:30:00,12500.6,9.07,30.7
123,2023-05-02T06:45:00,12902.13,9.07,32.0
124,2023-05-02T07:00:00,11571.09,9.55,32.0
125,2023-05-02T07:15:00,8048.36,9.55,31.5
126,2023-05-02T07:30:00,4382.62,9.55,29.87
127,2023-05-02T07:45:00,6550.98,9.55,29.87
