,dateTime,load,temperature,hotspotTemperature
0,2023-05-01T00:00:00,3740.35,10.67,28.53
1,2023-05-01T00:15:00,4383.86,10.67,28.45
2,2023-05-01T00:30:00,3124.8,10.67,28.45
3,2023-05-01T00:45:00,2250.66,10.67,28.45
4,2023-05-01T01:00:00,2119.22,10.23,28.45
5,2023-05-01T01:15:00,1870.04,10.23,28.45
6,2023-05-01T01:30:00,1650.7,10.23,28.45
7,2023-05-01T01:45:00,1731.07,10.23,28.45
8,2023-05-01T02:00:00,1817.63,9.55,28.45
9,2023-05-01T02:15:00,1435.39,9.55,27.77
10,2023-05-01T02:30:00,1827.57,9.55,27.29
11,2023-05-01T02:45:00,1424.1,9.55,27.29
12,2023-05-01T03:00:00,1908.21,9.37,27.29
13,2023-05-01T03:15:00,1599.63,9.37,27.29
14,2023-05-01T03:30:00,1516.3,9.37,27.29
15,2023-05-01T03:45:00,2371.89,9.37,27.29
16,2023-05-01T04:00:00,1951.49,9.22,27.29
17,2023-05-01T04:15:00,1552.32,9.22,27.29
18,2023-05-01T04:30:00,2046.91,9.22,27.29
19,2023-05-01T04:45:00,2517.58,9.22,27.29
20,2023-05-01T05:00:00,2912.72,8.81,27.29
21,2023-05-01T05:15:00,2930.46,8.81,27.29
22,2023-05-01T05:30:00,2588.01,8.81,27.29
23,2023-05-01T05:45:00,2407.64,8.81,27.29
24,2023-05-01T06:00:00,2639.08,9.27,27.29
25,2023-05-01T06:15:00,2587.47,9.27,27.29
26,2023-05-01T06:30:00,3611.06,9.27,27.29
27,2023-05-01T06:45:00,3922.06,9.27,27.29
28,2023-05-01T07:00:00,4273.11,10.27,27.8
29,2023-05-01T07:15:00,3734.44,10.27,28.33
30,2023-05-01T07:30:00,3258.93,10.27,28.33
31,2023-05-01T07:45:00,3477.2,10.27,28.33
32,2023-05-01T08:00:00,4072.32,12.51,28.33
33,2023-05-01T08:15:00,4754.27,12.51,28.33
34,2023-05-01T08:30:00,5299.66,12.51,28.63
35,2023-05-01T08:45:00,5410.68,12.51,29.49
36,2023-05-01T09:00:00,4746.47,14.41,29.49
37,2023-05-01T09:15:00,4905.6,14.41,29.49
38,2023-05-01T09:30:00,4869.31,14.41,29.49
39,2023-05-01T09:45:00,5014.19,14.41,29.49
40,2023-05-01T10:00:00,5507.98,14.63,29.49
41,2023-05-01T10:15:00,5332.19,14.63,29.49
42,2023-05-01T10:30:00,5972.74,14.63,30.47
43,2023-05-01T10:45:00,8567.46,14.63,30.52
44,2023-05-01T11:00:00,7703.0,15.42,30.52
45,2023-05-01T11:15:00,6324.86,15.42,30.52
46,2023-05-01T11:30:00,7796.81,15.42,30.52
47,2023-05-01T11:45:00,6964.61,15.42,30.52
48,2023-05-01T12:00:00,4542.72,14.87,30.52
49,2023-05-01T12:15:00,2735.58,14.87,29.66
50,2023-05-01T12:30:00,143.27,14.87,28.6
51,2023-05-01T12:45:00,-311.0,14.87,28.27
52,2023-05-01T13:00:00,-490.56,15.33,28.27
53,2023-05-01T13:15:00,-59.14,15.33,28.27
54,2023-05-01T13:30:00,3854.86,15.33,28.27
55,2023-05-01T13:45:00,4652.66,15.33,28.27
56,2023-05-01T14:00:00,3509.45,15.8,28.72
57,2023-05-01T14:15:00,3749.22,15.8,29.43
58,2023-05-01T14:30:00,2695.8,15.8,28.74
59,2023-05-01T14:45:00,895.64,15.8,28.39
60,2023-05-01T15:00:00,3294.68,15.83,27.86
61,2023-05-01T15:15:00,3758.09,15.83,27.23
62,2023-05-01T15:30:00,5694.8,15.83,27.23
63,2023-05-01T15:45:00,6347.17,15.83,28.08
64,2023-05-01T16:00:00,7957.82,15.67,28.27
65,2023-05-01T16:15:00,8667.46,15.67,29.15
66,2023-05-01T16:30:00,8400.81,15.67,29.59
67,2023-05-01T16:45:00,7400.6,15.67,30.58
68,2023-05-01T17:00:00,6054.99,14.09,30.58
69,2023-05-01T17:15:00,6137.24,14.09,30.32
70,2023-05-01T17:30:00,7322.11,14.09,29.49
71,2023-05-01T17:45:00,7555.16,14.09,29.49
72,2023-05-01T18:00:00,7634.19,13.65,29.49
73,2023-05-01T18:15:00,8362.64,13.65,29.49
74,2023-05-01T18:30:00,9194.84,13.65,29.49
75,2023-05-01T18:45:00,8466.93,13.65,29.49
76,2023-05-01T19:00:00,8493.0,12.87,29.49
77,2023-05-01T19:15:00,8724.17,12.87,29.49
78,2023-05-01T19:30:00,9052.38,12.87,29.71
79,2023-05-01T19:45:00,9218.76,12.87,30.58
80,2023-05-01T20:00:00,8886.26,11.58,30.58
81,2023-05-01T20:15:00,8794.33,11.58,30.58
82,2023-05-01T20:30:00,8102.98,11.58,30.58
83,2023-05-01T20:45:00,7914.01,11.58,30.58
84,2023-05-01T21:00:00,8968.24,10.52,30.58
85,2023-05-01T21:15:00,7997.88,10.52,30.58
86,2023-05-01T21:30:00,7089.06,10.52,30.58
87,2023-05-01T21:45:00,7104.92,10.52,30.58
88,2023-05-01T22:00:00,7016.49,9.56,30.58
89,2023-05-01T22:15:00,6522.16,9.56,30.58
90,2023-05-01T22:30:00,5407.72,9.56,30.48
91,2023-05-01T22:45:00,4648.09,9.56,29.55
92,2023-05-01T23:00:00,4337.63,8.73,29.55
93,2023-05-01T23:15:00,4227.95,8.73,29.08
94,2023-05-01T23:30:00,3817.5,8.73,28.39
95,2023-05-01T23:45:00,3427.47,8.73,28.39
96,2023-05-02T00:00:00,3358.66,7.72,28.39
97,2023-05-02T00:15:00,3074.53,7.72,28.39
98,2023-05-02T00:30:00,2376.73,7.72,27.59
99,2023-05-02T00:45:00,2758.69,7.72,27.29
100,2023-05-02T01:00:00,2784.5,7.92,27.29
101,2023-05-02T01:15:00,3140.66,7.92,27.29
102,2023-05-02T01:30:00,2495.0,7.92,27.29
103,2023-05-02T01:45:00,2946.05,7.92,27.29
104,2023-05-02T02:00:00,3482.84,8.18,27.29
105,2023-05-02T02:15:00,3541.98,8.18,27.29
106,2023-05-02T02:30:00,3512.14,8.18,27.29
107,2023-05-02T02:45:00,3426.93,8.18,27.29
108,2023-05-02T03:00:00,3158.4,8.24,27.29
109,2023-05-02T03:15:00,3175.6,8.24,27.29
110,2023-05-02T03:30:00,3491.71,8.24,27.29
111,2023-05-02T03:45:00,4047.59,8.24,27.29
112,2023-05-02T04:00:00,4399.72,8.29,27.29
113,2023-05-02T04:15:00,5392.13,8.29,27.29
114,2023-05-02T04:30:00,6555.23,8.29,27.29
115,2023-05-02T04:45:00,6962.19,8.29,27.29
116,2023-05-02T05:00:00,8953.19,8.46,27.29
117,2023-05-02T05:15:00,9746.69,8.46,27.91
118,2023-05-02T05:30:00,10186.18,8.46,29.01
119,2023-05-02T05:45:00,9866.57,8.46,29.43
120,2023-05-02T06:00:00,9458.0,8.76,30.04
121,2023-05-02T06:15:00,9373.06,8.76,30.46
122,2023-05-02T06:30:00,10114.14,8.76,30.46
123,2023-05-02T06:45:00,10991.5,8.76,30.46
124,2023-05-02T07:00:00,11458.94,9.33,30.46
125,2023-05-02T07:15:00,11539.85,9.33,30.46
126,2023-05-02T07:30:00,11391.48,9.33,30.46
127,2023-05-02T07:45:00,11165.68,9.33,30.46
128,2023-05-02T08:00:00,10982.09,9.83,30.46
129,2023-05-02T08:15:00,9422.51,9.83,30.46
130,2023-05-02T08:30:00,7529.09,9.83,30.46
131,2023-05-02T08:45:00,5388.63,9.83,29.41
132,2023-05-02T09:00:00,3663.47,10.86,28.39
133,2023-05-02T09:15:00,2508.71,10.86,27.91
134,2023-05-02T09:30:00,5208.27,10.86,27.35
135,2023-05-02T09:45:00,6622.43,10.86,27.35
136,2023-05-02T10:00:00,6600.11,11.9,28.35
137,2023-05-02T10:15:00,6737.47,11.9,28.51
138,2023-05-02T10:30:00,6530.23,11.9,28.51
139,2023-05-02T10:45:00,8254.31,11.9,29.24
140,2023-05-02T11:00:00,4931.94,12.81,29.97
141,2023-05-02T11:15:00,4671.48,12.81,30.39
142,2023-05-02T11:30:00,5442.93,12.81,29.61
143,2023-05-02T11:45:00,6338.84,12.81,29.61
144,2023-05-02T12:00:00,5518.19,13.76,29.61
145,2023-05-02T12:15:00,3865.88,13.76,29.43
146,2023-05-02T12:30:00,7308.4,13.76,28.57
147,2023-05-02T12:45:00,7082.61,13.76,28.57
148,2023-05-02T13:00:00,5327.89,14.72,29.73
149,2023-05-02T13:15:00,4209.14,14.72,29.32
150,2023-05-02T13:30:00,4228.49,14.72,28.63
151,2023-05-02T13:45:00,4237.63,14.72,28.63
152,2023-05-02T14:00:00,4259.94,14.36,28.63
153,2023-05-02T14:15:00,2498.76,14.36,28.6
154,2023-05-02T14:30:00,4708.3,14.36,27.59
155,2023-05-02T14:45:00,4904.79,14.36,27.59
156,2023-05-02T15:00:00,6161.43,14.32,27.59
157,2023-05-02T15:15:00,5931.34,14.32,27.59
158,2023-05-02T15:30:00,5617.11,14.32,27.59
159,2023-05-02T15:45:00,5970.85,14.32,27.59
160,2023-05-02T16:00:00,6074.61,14.25,27.65
161,2023-05-02T16:15:00,5972.2,14.25,28.63
162,2023-05-02T16:30:00,6753.06,14.25,28.63
163,2023-05-02T16:45:00,6861.39,14.25,28.71
164,2023-05-02T17:00:00,6972.13,14.46,29.67
165,2023-05-02T17:15:00,7487.69,14.46,29.67
166,2023-05-02T17:30:00,8552.41,14.46,29.67
167,2023-05-02T17:45:00,8929.0,14.46,29.67
168,2023-05-02T18:00:00,9078.18,13.4,29.96
169,2023-05-02T18:15:00,9505.31,13.4,30.71
170,2023-05-02T18:30:00,10320.04,13.4,30.71
171,2023-05-02T18:45:00,11011.66,13.4,30.71
172,2023-05-02T19:00:00,10564.11,11.89,30.89
173,2023-05-02T19:15:00,10699.05,11.89,31.74
174,2023-05-02T19:30:00,10205.8,11.89,31.74
175,2023-05-02T19:45:00,8895.94,11.89,31.74
176,2023-05-02T20:00:00,8932.49,10.05,31.74
177,2023-05-02T20:15:00,9351.82,10.05,30.68
178,2023-05-02T20:30:00,8713.69,10.05,30.65
179,2023-05-02T20:45:00,8337.64,10.05,30.65
180,2023-05-02T21:00:00,8543.81,8.93,30.65
181,2023-05-02T21:15:00,8598.91,8.93,30.65
182,2023-05-02T21:30:00,7598.17,8.93,30.65
183,2023-05-02T21:45:00,7093.63,8.93,30.65
184,2023-05-02T22:00:00,7303.3,8.13,30.65
185,2023-05-02T22:15:00,6372.98,8.13,30.65
186,2023-05-02T22:30:00,5398.85,8.13,30.17
187,2023-05-02T22:45:00,4825.77,8.13,29.17
188,2023-05-02T23:00:00,4938.66,7.55,28.39
189,2023-05-02T23:15:00,4005.39,7.55,27.72
190,2023-05-02T23:30:00,3908.08,7.55,27.26
191,2023-05-02T23:45:00,3180.44,7.55,26.31
192,2023-05-03T00:00:00,3092.28,6.36,26.31
193,2023-05-03T00:15:00,2878.04,6.36,26.31
194,2023-05-03T00:30:00,2628.59,6.36,25.53
195,2023-05-03T00:45:00,2731.55,6.36,25.21
196,2023-05-03T01:00:00,2520.81,5.44,25.21
197,2023-05-03T01:15:00,2386.94,5.44,25.21
198,2023-05-03T01:30:00,2503.6,5.44,25.21
199,2023-05-03T01:45:00,2643.65,5.44,25.21
200,2023-05-03T02:00:00,2873.2,4.7,24.58
201,2023-05-03T02:15:00,2471.62,4.7,24.18
202,2023-05-03T02:30:00,2372.16,4.7,24.18
203,2023-05-03T02:45:00,2628.33,4.7,24.18
204,2023-05-03T03:00:00,3344.41,4.0,24.18
205,2023-05-03T03:15:00,3002.76,4.0,24.18
206,2023-05-03T03:30:00,3294.95,4.0,24.18
207,2023-05-03T03:45:00,3405.43,4.0,23.61
208,2023-05-03T04:00:00,4926.84,2.91,23.14
209,2023-05-03T04:15:00,5797.75,2.91,23.14
210,2023-05-03T04:30:00,5892.1,2.91,23.14
211,2023-05-03T04:45:00,7027.51,2.91,23.14
212,2023-05-03T05:00:00,7435.55,2.72,23.14
213,2023-05-03T05:15:00,8197.59,2.72,23.14
214,2023-05-03T05:30:00,8474.46,2.72,24.17
215,2023-05-03T05:45:00,7446.84,2.72,25.14
216,2023-05-03T06:00:00,7510.27,4.06,25.21
217,2023-05-03T06:15:00,7143.63,4.06,25.21
218,2023-05-03T06:30:00,6242.88,4.06,25.21
219,2023-05-03T06:45:00,5513.09,4.06,25.21
220,2023-05-03T07:00:00,5428.15,6.37,25.21
221,2023-05-03T07:15:00,5667.38,6.37,25.21
222,2023-05-03T07:30:00,4975.76,6.37,25.21
223,2023-05-03T07:45:00,4246.77,6.37,25.21
224,2023-05-03T08:00:00,3768.04,8.69,25.21
225,2023-05-03T08:15:00,4272.85,8.69,24.27
226,2023-05-03T08:30:00,3033.95,8.69,25.13
227,2023-05-03T08:45:00,2086.96,8.69,25.27
228,2023-05-03T09:00:00,2229.7,10.64,24.94
229,2023-05-03T09:15:00,1988.85,10.64,24.11
230,2023-05-03T09:30:00,1712.53,10.64,24.11
231,2023-05-03T09:45:00,1405.02,10.64,24.86
232,2023-05-03T10:00:00,1029.23,12.25,25.15
233,2023-05-03T10:15:00,992.95,12.25,25.15
234,2023-05-03T10:30:00,907.2,12.25,25.31
235,2023-05-03T10:45:00,468.52,12.25,26.19
236,2023-05-03T11:00:00,842.69,13.48,26.19
237,2023-05-03T11:15:00,117.2,13.48,27.06
238,2023-05-03T11:30:00,30.91,13.48,27.23
239,2023-05-03T11:45:00,-408.31,13.48,26.9
240,2023-05-03T12:00:00,-929.51,14.57,26.85
241,2023-05-03T12:15:00,-1216.05,14.57,27.17
242,2023-05-03T12:30:00,-802.1,14.57,27.17
