,dateTime,load,temperature,hotspotTemperature
0,2023-05-01T00:00:00,8889.06,10.41,26.68
1,2023-05-01T00:15:00,8640.68,10.41,26.68
2,2023-05-01T00:30:00,8399.46,10.41,26.68
3,2023-05-01T00:45:00,8226.73,10.41,26.68
4,2023-05-01T01:00:00,8051.74,9.99,26.68
5,2023-05-01T01:15:00,7885.03,9.99,26.68
6,2023-05-01T01:30:00,7782.3,9.99,26.68
7,2023-05-01T01:45:00,7729.24,9.99,26.68
8,2023-05-01T02:00:00,7589.62,9.82,26.68
9,2023-05-01T02:15:00,7513.98,9.82,26.68
10,2023-05-01T02:30:00,7505.33,9.82,26.68
11,2023-05-01T02:45:00,7542.96,9.82,26.68
12,2023-05-01T03:00:00,7617.85,9.5,26.68
13,2023-05-01T03:15:00,7632.9,9.5,26.68
14,2023-05-01T03:30:00,7695.37,9.5,26.68
15,2023-05-01T03:45:00,7796.97,9.5,26.68
16,2023-05-01T04:00:00,7889.93,9.23,26.68
17,2023-05-01T04:15:00,7777.78,9.23,26.68
18,2023-05-01T04:30:00,7835.73,9.23,26.68
19,2023-05-01T04:45:00,7858.31,9.23,26.68
20,2023-05-01T05:00:00,7650.21,8.8,26.68
21,2023-05-01T05:15:00,7295.34,8.8,26.28
22,2023-05-01T05:30:00,6896.82,8.8,26.19
23,2023-05-01T05:45:00,7178.68,8.8,25.98
24,2023-05-01T06:00:00,7531.29,9.06,25.09
25,2023-05-01T06:15:00,7705.9,9.06,26.41
26,2023-05-01T06:30:00,7289.69,9.06,27.04
27,2023-05-01T06:45:00,7230.61,9.06,27.04
28,2023-05-01T07:00:00,7540.7,9.95,27.04
29,2023-05-01T07:15:00,7441.73,9.95,27.04
30,2023-05-01T07:30:00,7345.39,9.95,27.04
31,2023-05-01T07:45:00,6599.9,9.95,27.04
32,2023-05-01T08:00:00,5526.26,11.06,27.04
33,2023-05-01T08:15:00,4898.93,11.06,27.04
34,2023-05-01T08:30:00,3958.51,11.06,27.62
35,2023-05-01T08:45:00,3563.0,11.06,27.84
36,2023-05-01T09:00:00,3299.57,12.56,27.17
37,2023-05-01T09:15:00,3298.82,12.56,27.04
38,2023-05-01T09:30:00,3311.99,12.56,27.04
39,2023-05-01T09:45:00,3107.65,12.56,27.12
40,2023-05-01T10:00:00,3365.05,13.6,28.14
41,2023-05-01T10:15:00,4629.49,13.6,28.14
42,2023-05-01T10:30:00,6303.74,13.6,28.14
43,2023-05-01T10:45:00,7911.75,13.6,28.14
44,2023-05-01T11:00:00,9524.66,14.52,28.14
45,2023-05-01T11:15:00,10049.25,14.52,30.0
46,2023-05-01T11:30:00,10009.74,14.52,30.04
47,2023-05-01T11:45:00,9744.05,14.52,30.04
48,2023-05-01T12:00:00,9304.51,13.99,30.04
49,2023-05-01T12:15:00,7598.65,13.99,30.04
50,2023-05-01T12:30:00,5101.02,13.99,30.04
51,2023-05-01T12:45:00,1719.03,13.99,29.89
52,2023-05-01T13:00:00,4627.61,14.15,28.14
53,2023-05-01T13:15:00,9379.02,14.15,28.14
54,2023-05-01T13:30:00,10200.91,14.15,29.0
55,2023-05-01T13:45:00,9818.57,14.15,29.06
56,2023-05-01T14:00:00,8325.33,14.46,29.06
57,2023-05-01T14:15:00,5570.66,14.46,29.06
58,2023-05-01T14:30:00,3797.82,14.46,28.2
59,2023-05-01T14:45:00,3495.26,14.46,27.47
60,2023-05-01T15:00:00,3617.19,12.99,27.2
61,2023-05-01T15:15:00,7025.52,12.99,28.14
62,2023-05-01T15:30:00,7572.31,12.99,28.14
63,2023-05-01T15:45:00,7757.09,12.99,28.14
64,2023-05-01T16:00:00,7134.27,11.95,28.14
65,2023-05-01T16:15:00,7561.4,11.95,28.14
66,2023-05-01T16:30:00,9785.83,11.95,28.14
67,2023-05-01T16:45:00,11638.07,11.95,28.14
68,2023-05-01T17:00:00,12473.88,12.6,28.14
69,2023-05-01T17:15:00,12559.68,12.6,28.88
70,2023-05-01T17:30:00,12311.31,12.6,30.16
71,2023-05-01T17:45:00,12303.78,12.6,29.46
72,2023-05-01T18:00:00,12212.71,11.96,29.16
73,2023-05-01T18:15:00,12381.31,11.96,29.12
74,2023-05-01T18:30:00,12373.4,11.96,29.35
75,2023-05-01T18:45:00,12372.27,11.96,29.44
76,2023-05-01T19:00:00,12034.71,10.73,30.16
77,2023-05-01T19:15:00,12039.61,10.73,29.68
78,2023-05-01T19:30:00,12086.65,10.73,29.12
79,2023-05-01T19:45:00,11893.22,10.73,29.12
80,2023-05-01T20:00:00,12953.31,9.96,29.12
81,2023-05-01T20:15:00,13568.59,9.96,29.12
82,2023-05-01T20:30:00,14341.18,9.96,29.12
83,2023-05-01T20:45:00,14712.23,9.96,30.37
84,2023-05-01T21:00:00,14551.92,9.44,31.21
85,2023-05-01T21:15:00,13773.31,9.44,30.54
86,2023-05-01T21:30:00,13026.69,9.44,30.81
