,dateTime,load,temperature,hotspotTemperature
0,2023-05-01T00:00:00,8936.85,10.41,28.45
1,2023-05-01T00:15:00,8689.98,10.41,28.45
2,2023-05-01T00:30:00,8446.88,10.41,28.45
3,2023-05-01T00:45:00,8272.64,10.41,28.45
4,2023-05-01T01:00:00,8096.9,9.99,28.45
5,2023-05-01T01:15:00,7929.44,9.99,28.45
6,2023-05-01T01:30:00,7826.7,9.99,28.45
7,2023-05-01T01:45:00,7774.77,9.99,28.45
8,2023-05-01T02:00:00,7632.52,9.82,28.45
9,2023-05-01T02:15:00,7559.14,9.82,28.45
10,2023-05-01T02:30:00,7550.11,9.82,28.45
11,2023-05-01T02:45:00,7596.4,9.82,28.45
12,2023-05-01T03:00:00,7663.01,9.5,27.78
13,2023-05-01T03:15:00,7678.06,9.5,27.41
14,2023-05-01T03:30:00,7741.28,9.5,27.41
15,2023-05-01T03:45:00,7841.76,9.5,27.41
16,2023-05-01T04:00:00,7935.84,9.23,27.41
17,2023-05-01T04:15:00,7824.45,9.23,27.41
18,2023-05-01T04:30:00,7881.27,9.23,27.41
19,2023-05-01T04:45:00,7930.94,9.23,27.41
20,2023-05-01T05:00:00,7719.45,8.8,27.41
21,2023-05-01T05:15:00,7348.02,8.8,27.41
22,2023-05-01T05:30:00,6962.67,8.8,27.41
23,2023-05-01T05:45:00,7222.33,8.8,27.41
24,2023-05-01T06:00:00,7577.2,9.06,27.41
25,2023-05-01T06:15:00,7752.19,9.06,27.41
26,2023-05-01T06:30:00,7334.48,9.06,27.41
27,2023-05-01T06:45:00,7273.89,9.06,27.41
28,2023-05-01T07:00:00,7586.23,9.95,27.41
29,2023-05-01T07:15:00,7485.76,9.95,27.41
30,2023-05-01T07:30:00,7390.55,9.95,27.41
31,2023-05-01T07:45:00,6659.73,9.95,27.41
32,2023-05-01T08:00:00,5579.32,11.06,27.41
33,2023-05-01T08:15:00,4933.56,11.06,27.41
34,2023-05-01T08:30:00,3992.0,11.06,27.41
35,2023-05-01T08:45:00,3590.09,11.06,27.41
36,2023-05-01T09:00:00,3325.54,12.56,27.41
37,2023-05-01T09:15:00,3324.79,12.56,27.41
38,2023-05-01T09:30:00,3337.58,12.56,27.41
39,2023-05-01T09:45:00,3132.86,12.56,28.15
40,2023-05-01T10:00:00,3391.4,13.6,28.45
41,2023-05-01T10:15:00,4662.98,13.6,28.45
42,2023-05-01T10:30:00,6342.12,13.6,28.45
43,2023-05-01T10:45:00,7958.79,13.6,28.45
44,2023-05-01T11:00:00,9577.72,14.52,28.45
45,2023-05-01T11:15:00,10102.31,14.52,28.79
46,2023-05-01T11:30:00,10066.18,14.52,29.49
47,2023-05-01T11:45:00,9798.24,14.52,29.49
48,2023-05-01T12:00:00,9354.56,13.99,29.49
49,2023-05-01T12:15:00,7643.06,13.99,29.49
50,2023-05-01T12:30:00,5134.13,13.99,29.49
51,2023-05-01T12:45:00,1738.6,13.99,29.49
52,2023-05-01T13:00:00,4660.72,14.15,29.05
53,2023-05-01T13:15:00,9459.56,14.15,28.45
54,2023-05-01T13:30:00,10255.85,14.15,28.45
55,2023-05-01T13:45:00,9870.87,14.15,29.19
56,2023-05-01T14:00:00,8372.37,14.46,29.49
57,2023-05-01T14:15:00,5656.84,14.46,29.49
58,2023-05-01T14:30:00,3839.59,14.46,28.76
59,2023-05-01T14:45:00,3523.11,14.46,28.45
60,2023-05-01T15:00:00,3645.79,12.99,28.45
61,2023-05-01T15:15:00,7068.42,12.99,28.45
62,2023-05-01T15:30:00,7615.59,12.99,28.45
63,2023-05-01T15:45:00,7801.49,12.99,28.45
64,2023-05-01T16:00:00,7175.67,11.95,28.45
65,2023-05-01T16:15:00,7630.27,11.95,28.45
