,locationId,dateTime,temperature
0,24,2023-05-01T00:00:00,12.86
1,24,2023-05-01T01:00:00,12.45
2,24,2023-05-01T02:00:00,11.8
3,24,2023-05-01T03:00:00,11.25
4,24,2023-05-01T04:00:00,10.98
5,24,2023-05-01T05:00:00,10.81
6,24,2023-05-01T06:00:00,11.17
7,24,2023-05-01T07:00:00,11.92
8,24,2023-05-01T08:00:00,13.18
9,24,2023-05-01T09:00:00,14.46
10,24,2023-05-01T10:00:00,15.0
11,24,2023-05-01T11:00:00,15.5
12,24,2023-05-01T12:00:00,16.03
13,24,2023-05-01T13:00:00,16.49
14,24,2023-05-01T14:00:00,16.24
15,24,2023-05-01T15:00:00,16.68
16,24,2023-05-01T16:00:00,16.5
17,24,2023-05-01T17:00:00,16.22
18,24,2023-05-01T18:00:00,15.39
19,24,2023-05-01T19:00:00,14.26
20,24,2023-05-01T20:00:00,13.06
21,24,2023-05-01T21:00:00,11.92
22,24,2023-05-01T22:00:00,10.93
23,24,2023-05-01T23:00:00,10.18
24,24,2023-05-02T00:00:00,9.49
25,24,2023-05-02T01:00:00,10.02
26,24,2023-05-02T02:00:00,10.3
27,24,2023-05-02T03:00:00,9.84
28,24,2023-05-02T04:00:00,9.62
29,24,2023-05-02T05:00:00,9.37
30,24,2023-05-02T06:00:00,9.7
31,24,2023-05-02T07:00:00,10.14
32,24,2023-05-02T08:00:00,10.87
33,24,2023-05-02T09:00:00,12.05
34,24,2023-05-02T10:00:00,12.88
35,24,2023-05-02T11:00:00,13.35
36,24,2023-05-02T12:00:00,14.02
37,24,2023-05-02T13:00:00,14.93
38,24,2023-05-02T14:00:00,14.99
39,24,2023-05-02T15:00:00,14.95
40,24,2023-05-02T16:00:00,14.92
41,24,2023-05-02T17:00:00,14.62
42,24,2023-05-02T18:00:00,13.93
43,24,2023-05-02T19:00:00,12.44
44,24,2023-05-02T20:00:00,10.92
45,24,2023-05-02T21:00:00,9.83
46,24,2023-05-02T22:00:00,9.05
47,24,2023-05-02T23:00:00,7.97
48,24,2023-05-03T00:00:00,7.16
49,24,2023-05-03T01:00:00,6.47
50,24,2023-05-03T02:00:00,5.78
51,24,2023-05-03T03:00:00,5.15
52,24,2023-05-03T04:00:00,4.39
53,24,2023-05-03T05:00:00,4.26
54,24,2023-05-03T06:00:00,5.15
55,24,2023-05-03T07:00:00,6.87
56,24,2023-05-03T08:00:00,9.27
57,24,2023-05-03T09:00:00,11.25
58,24,2023-05-03T10:00:00,12.62
59,24,2023-05-03T11:00:00,13.6
60,24,2023-05-03T12:00:00,14.4
61,24,2023-05-03T13:00:00,15.43
62,24,2023-05-03T14:00:00,16.3
63,24,2023-05-03T15:00:00,16.9
64,24,2023-05-03T16:00:00,17.09
65,24,2023-05-03T17:00:00,16.95
66,24,2023-05-03T18:00:00,16.2
67,24,2023-05-03T19:00:00,14.93
68,24,2023-05-03T20:00:00,13.62
69,24,2023-05-03T21:00:00,12.68
70,24,2023-05-03T22:00:00,11.83
71,24,2023-05-03T23:00:00,10.95
72,24,2023-05-04T00:00:00,10.2
73,24,2023-05-04T01:00:00,9.74
74,24,2023-05-04T02:00:00,9.2
75,24,2023-05-04T03:00:00,8.44
76,24,2023-05-04T04:00:00,8.08
77,24,2023-05-04T05:00:00,7.75
78,24,2023-05-04T06:00:00,8.28
79,24,2023-05-04T07:00:00,10.66
80,24,2023-05-04T08:00:00,13.27
81,24,2023-05-04T09:00:00,16.26
82,24,2023-05-04T10:00:00,18.64
83,24,2023-05-04T11:00:00,20.34
84,24,2023-05-04T12:00:00,21.83
85,24,2023-05-04T13:00:00,23.01
86,24,2023-05-04T14:00:00,23.94
87,24,2023-05-04T15:00:00,24.71
88,24,2023-05-04T16:00:00,24.5
89,24,2023-05-04T17:00:00,23.81
90,24,2023-05-04T18:00:00,22.87
91,24,2023-05-04T19:00:00,21.65
92,24,2023-05-04T20:00:00,20.59
93,24,2023-05-04T21:00:00,19.42
94,24,2023-05-04T22:00:00,17.54
95,24,2023-05-04T23:00:00,16.76
96,24,2023-05-05T00:00:00,15.97
97,24,2023-05-05T01:00:00,14.5
98,24,2023-05-05T02:00:00,12.94
99,24,2023-05-05T03:00:00,12.02
100,24,2023-05-05T04:00:00,12.21
101,24,2023-05-05T05:00:00,11.65
102,24,2023-05-05T06:00:00,13.06
103,24,2023-05-05T07:00:00,14.75
104,24,2023-05-05T08:00:00,16.05
105,24,2023-05-05T09:00:00,16.31
106,24,2023-05-05T10:00:00,15.82
107,24,2023-05-05T11:00:00,16.42
108,24,2023-05-05T12:00:00,16.55
109,24,2023-05-05T13:00:00,17.25
110,24,2023-05-05T14:00:00,17.62
111,24,2023-05-05T15:00:00,18.13
112,24,2023-05-05T16:00:00,17.89
113,24,2023-05-05T17:00:00,17.36
114,24,2023-05-05T18:00:00,17.26
115,24,2023-05-05T19:00:00,16.19
116,24,2023-05-05T20:00:00,14.5
117,24,2023-05-05T21:00:00,13.75
118,24,2023-05-05T22:00:00,13.32
119,24,2023-05-05T23:00:00,12.19
120,24,2023-05-06T00:00:00,11.14
121,24,2023-05-06T01:00:00,10.83
122,24,2023-05-06T02:00:00,10.56
123,24,2023-05-06T03:00:00,10.21
124,24,2023-05-06T04:00:00,9.48
125,24,2023-05-06T05:00:00,9.36
126,24,2023-05-06T06:00:00,10.74
127,24,2023-05-06T07:00:00,13.25
128,24,2023-05-06T08:00:00,15.14
129,24,2023-05-06T09:00:00,16.6
130,24,2023-05-06T10:00:00,17.78
131,24,2023-05-06T11:00:00,18.46
132,24,2023-05-06T12:00:00,18.98
133,24,2023-05-06T13:00:00,19.15
134,24,2023-05-06T14:00:00,19.13
135,24,2023-05-06T15:00:00,18.98
136,24,2023-05-06T16:00:00,18.54
137,24,2023-05-06T17:00:00,18.11
138,24,2023-05-06T18:00:00,17.74
139,24,2023-05-06T19:00:00,17.12
140,24,2023-05-06T20:00:00,16.1
141,24,2023-05-06T21:00:00,15.55
142,24,2023-05-06T22:00:00,14.9
143,24,2023-05-06T23:00:00,14.06
144,24,2023-05-07T00:00:00,13.85
145,24,2023-05-07T01:00:00,13.94
146,24,2023-05-07T02:00:00,13.69
147,24,2023-05-07T03:00:00,13.05
148,24,2023-05-07T04:00:00,13.14
149,24,2023-05-07T05:00:00,13.56
150,24,2023-05-07T06:00:00,14.31
151,24,2023-05-07T07:00:00,14.62
152,24,2023-05-07T08:00:00,14.56
153,24,2023-05-07T09:00:00,14.78
154,24,2023-05-07T10:00:00,15.19
155,24,2023-05-07T11:00:00,15.59
156,24,2023-05-07T12:00:00,15.98
157,24,2023-05-07T13:00:00,16.66
158,24,2023-05-07T14:00:00,16.98
159,24,2023-05-07T15:00:00,16.98
160,24,2023-05-07T16:00:00,16.89
161,24,2023-05-07T17:00:00,16.78
162,24,2023-05-07T18:00:00,16.7
163,24,2023-05-07T19:00:00,16.38
164,24,2023-05-07T20:00:00,15.74
165,24,2023-05-07T21:00:00,15.32
166,24,2023-05-07T22:00:00,15.08
167,24,2023-05-07T23:00:00,14.79
168,24,2023-05-08T00:00:00,14.42
169,24,2023-05-08T01:00:00,14.44
170,24,2023-05-08T02:00:00,13.85
171,24,2023-05-08T03:00:00,13.57
172,24,2023-05-08T04:00:00,13.17
173,24,2023-05-08T05:00:00,12.97
174,24,2023-05-08T06:00:00,12.99
175,24,2023-05-08T07:00:00,13.0
176,24,2023-05-08T08:00:00,13.26
177,24,2023-05-08T09:00:00,13.8
178,24,2023-05-08T10:00:00,14.83
179,24,2023-05-08T11:00:00,16.1
180,24,2023-05-08T12:00:00,16.91
181,24,2023-05-08T13:00:00,17.41
182,24,2023-05-08T14:00:00,17.36
183,24,2023-05-08T15:00:00,17.51
184,24,2023-05-08T16:00:00,16.99
185,24,2023-05-08T17:00:00,16.14
186,24,2023-05-08T18:00:00,15.61
187,24,2023-05-08T19:00:00,15.26
