,locationId,dateTime,temperature
0,22,2023-05-01T00:00:00,11.71
1,22,2023-05-01T01:00:00,11.03
2,22,2023-05-01T02:00:00,10.37
3,22,2023-05-01T03:00:00,9.99
4,22,2023-05-01T04:00:00,9.8
5,22,2023-05-01T05:00:00,9.52
6,22,2023-05-01T06:00:00,10.12
7,22,2023-05-01T07:00:00,10.96
8,22,2023-05-01T08:00:00,12.66
9,22,2023-05-01T09:00:00,14.22
10,22,2023-05-01T10:00:00,14.74
11,22,2023-05-01T11:00:00,15.67
12,22,2023-05-01T12:00:00,15.82
13,22,2023-05-01T13:00:00,16.07
14,22,2023-05-01T14:00:00,16.02
15,22,2023-05-01T15:00:00,16.56
16,22,2023-05-01T16:00:00,15.97
17,22,2023-05-01T17:00:00,14.85
18,22,2023-05-01T18:00:00,14.29
19,22,2023-05-01T19:00:00,13.45
20,22,2023-05-01T20:00:00,12.26
21,22,2023-05-01T21:00:00,11.14
22,22,2023-05-01T22:00:00,9.95
23,22,2023-05-01T23:00:00,8.97
24,22,2023-05-02T00:00:00,8.27
25,22,2023-05-02T01:00:00,8.73
26,22,2023-05-02T02:00:00,8.87
27,22,2023-05-02T03:00:00,8.89
28,22,2023-05-02T04:00:00,8.48
29,22,2023-05-02T05:00:00,8.68
30,22,2023-05-02T06:00:00,9.1
31,22,2023-05-02T07:00:00,9.67
32,22,2023-05-02T08:00:00,10.3
33,22,2023-05-02T09:00:00,11.36
34,22,2023-05-02T10:00:00,12.37
35,22,2023-05-02T11:00:00,13.01
36,22,2023-05-02T12:00:00,13.91
37,22,2023-05-02T13:00:00,14.85
38,22,2023-05-02T14:00:00,14.61
39,22,2023-05-02T15:00:00,14.52
40,22,2023-05-02T16:00:00,14.34
41,22,2023-05-02T17:00:00,14.32
42,22,2023-05-02T18:00:00,13.32
43,22,2023-05-02T19:00:00,11.79
44,22,2023-05-02T20:00:00,10.15
45,22,2023-05-02T21:00:00,9.1
46,22,2023-05-02T22:00:00,8.24
47,22,2023-05-02T23:00:00,7.38
48,22,2023-05-03T00:00:00,6.19
49,22,2023-05-03T01:00:00,5.58
50,22,2023-05-03T02:00:00,5.09
51,22,2023-05-03T03:00:00,4.41
52,22,2023-05-03T04:00:00,3.35
53,22,2023-05-03T05:00:00,3.33
54,22,2023-05-03T06:00:00,4.59
55,22,2023-05-03T07:00:00,6.67
56,22,2023-05-03T08:00:00,8.93
57,22,2023-05-03T09:00:00,10.88
58,22,2023-05-03T10:00:00,12.44
59,22,2023-05-03T11:00:00,13.59
60,22,2023-05-03T12:00:00,14.63
61,22,2023-05-03T13:00:00,15.68
62,22,2023-05-03T14:00:00,16.51
63,22,2023-05-03T15:00:00,17.1
64,22,2023-05-03T16:00:00,17.16
65,22,2023-05-03T17:00:00,17.03
66,22,2023-05-03T18:00:00,16.2
67,22,2023-05-03T19:00:00,14.84
68,22,2023-05-03T20:00:00,13.36
69,22,2023-05-03T21:00:00,12.34
70,22,2023-05-03T22:00:00,11.42
71,22,2023-05-03T23:00:00,10.53
72,22,2023-05-04T00:00:00,9.74
73,22,2023-05-04T01:00:00,9.2
74,22,2023-05-04T02:00:00,8.72
75,22,2023-05-04T03:00:00,8.41
76,22,2023-05-04T04:00:00,8.0
77,22,2023-05-04T05:00:00,7.78
78,22,2023-05-04T06:00:00,8.54
