,locationId,dateTime,temperature
0,18,2023-05-01T00:00:00,12.69
1,18,2023-05-01T01:00:00,12.2
2,18,2023-05-01T02:00:00,11.75
3,18,2023-05-01T03:00:00,11.35
4,18,2023-05-01T04:00:00,11.01
5,18,2023-05-01T05:00:00,10.72
6,18,2023-05-01T06:00:00,11.04
7,18,2023-05-01T07:00:00,11.94
8,18,2023-05-01T08:00:00,13.36
9,18,2023-05-01T09:00:00,14.67
10,18,2023-05-01T10:00:00,15.36
11,18,2023-05-01T11:00:00,14.69
12,18,2023-05-01T12:00:00,15.88
13,18,2023-05-01T13:00:00,16.57
14,18,2023-05-01T14:00:00,16.55
15,18,2023-05-01T15:00:00,17.08
16,18,2023-05-01T16:00:00,16.98
17,18,2023-05-01T17:00:00,16.48
18,18,2023-05-01T18:00:00,15.58
19,18,2023-05-01T19:00:00,14.27
20,18,2023-05-01T20:00:00,12.83
21,18,2023-05-01T21:00:00,11.77
22,18,2023-05-01T22:00:00,10.9
23,18,2023-05-01T23:00:00,10.45
24,18,2023-05-02T00:00:00,10.12
25,18,2023-05-02T01:00:00,10.21
26,18,2023-05-02T02:00:00,10.16
27,18,2023-05-02T03:00:00,9.61
28,18,2023-05-02T04:00:00,9.45
29,18,2023-05-02T05:00:00,9.47
30,18,2023-05-02T06:00:00,10.06
31,18,2023-05-02T07:00:00,10.33
32,18,2023-05-02T08:00:00,11.06
33,18,2023-05-02T09:00:00,12.24
34,18,2023-05-02T10:00:00,13.0
35,18,2023-05-02T11:00:00,13.48
36,18,2023-05-02T12:00:00,14.16
37,18,2023-05-02T13:00:00,14.88
38,18,2023-05-02T14:00:00,14.93
39,18,2023-05-02T15:00:00,14.98
40,18,2023-05-02T16:00:00,15.06
41,18,2023-05-02T17:00:00,14.79
42,18,2023-05-02T18:00:00,13.99
43,18,2023-05-02T19:00:00,12.67
44,18,2023-05-02T20:00:00,11.0
45,18,2023-05-02T21:00:00,9.71
46,18,2023-05-02T22:00:00,8.68
47,18,2023-05-02T23:00:00,7.63
48,18,2023-05-03T00:00:00,6.82
49,18,2023-05-03T01:00:00,6.11
50,18,2023-05-03T02:00:00,5.42
51,18,2023-05-03T03:00:00,4.98
52,18,2023-05-03T04:00:00,4.42
53,18,2023-05-03T05:00:00,4.4
54,18,2023-05-03T06:00:00,5.51
55,18,2023-05-03T07:00:00,7.29
56,18,2023-05-03T08:00:00,9.54
57,18,2023-05-03T09:00:00,11.49
58,18,2023-05-03T10:00:00,12.77
59,18,2023-05-03T11:00:00,13.8
60,18,2023-05-03T12:00:00,14.67
61,18,2023-05-03T13:00:00,15.62
62,18,2023-05-03T14:00:00,16.44
63,18,2023-05-03T15:00:00,17.01
64,18,2023-05-03T16:00:00,17.23
65,18,2023-05-03T17:00:00,17.04
66,18,2023-05-03T18:00:00,16.2
67,18,2023-05-03T19:00:00,14.93
68,18,2023-05-03T20:00:00,13.54
69,18,2023-05-03T21:00:00,12.6
70,18,2023-05-03T22:00:00,11.78
71,18,2023-05-03T23:00:00,10.98
72,18,2023-05-04T00:00:00,10.16
73,18,2023-05-04T01:00:00,9.71
74,18,2023-05-04T02:00:00,9.12
75,18,2023-05-04T03:00:00,8.03
76,18,2023-05-04T04:00:00,7.34
77,18,2023-05-04T05:00:00,7.23
78,18,2023-05-04T06:00:00,8.01
79,18,2023-05-04T07:00:00,10.22
80,18,2023-05-04T08:00:00,12.81
81,18,2023-05-04T09:00:00,16.04
82,18,2023-05-04T10:00:00,18.78
83,18,2023-05-04T11:00:00,20.63
84,18,2023-05-04T12:00:00,21.87
85,18,2023-05-04T13:00:00,22.96
86,18,2023-05-04T14:00:00,23.89
87,18,2023-05-04T15:00:00,24.34
88,18,2023-05-04T16:00:00,24.58
89,18,2023-05-04T17:00:00,23.97
90,18,2023-05-04T18:00:00,23.24
91,18,2023-05-04T19:00:00,22.2
92,18,2023-05-04T20:00:00,21.0
93,18,2023-05-04T21:00:00,19.93
94,18,2023-05-04T22:00:00,18.49
95,18,2023-05-04T23:00:00,17.27
96,18,2023-05-05T00:00:00,16.25
97,18,2023-05-05T01:00:00,14.93
98,18,2023-05-05T02:00:00,13.34
99,18,2023-05-05T03:00:00,11.9
100,18,2023-05-05T04:00:00,12.2
101,18,2023-05-05T05:00:00,11.56
102,18,2023-05-05T06:00:00,13.31
103,18,2023-05-05T07:00:00,15.09
104,18,2023-05-05T08:00:00,16.23
105,18,2023-05-05T09:00:00,16.59
106,18,2023-05-05T10:00:00,15.98
107,18,2023-05-05T11:00:00,16.34
108,18,2023-05-05T12:00:00,16.84
109,18,2023-05-05T13:00:00,17.02
110,18,2023-05-05T14:00:00,18.13
111,18,2023-05-05T15:00:00,18.12
112,18,2023-05-05T16:00:00,17.58
113,18,2023-05-05T17:00:00,17.05
114,18,2023-05-05T18:00:00,16.97
115,18,2023-05-05T19:00:00,16.08
116,18,2023-05-05T20:00:00,14.6
117,18,2023-05-05T21:00:00,13.73
118,18,2023-05-05T22:00:00,13.14
119,18,2023-05-05T23:00:00,12.17
120,18,2023-05-06T00:00:00,10.92
121,18,2023-05-06T01:00:00,10.26
122,18,2023-05-06T02:00:00,9.81
123,18,2023-05-06T03:00:00,9.52
124,18,2023-05-06T04:00:00,8.88
125,18,2023-05-06T05:00:00,9.08
126,18,2023-05-06T06:00:00,10.73
127,18,2023-05-06T07:00:00,13.09
128,18,2023-05-06T08:00:00,15.24
129,18,2023-05-06T09:00:00,16.65
130,18,2023-05-06T10:00:00,18.15
131,18,2023-05-06T11:00:00,18.64
132,18,2023-05-06T12:00:00,19.41
133,18,2023-05-06T13:00:00,19.71
134,18,2023-05-06T14:00:00,19.09
135,18,2023-05-06T15:00:00,19.39
136,18,2023-05-06T16:00:00,19.11
137,18,2023-05-06T17:00:00,18.47
138,18,2023-05-06T18:00:00,17.9
139,18,2023-05-06T19:00:00,17.22
140,18,2023-05-06T20:00:00,16.16
141,18,2023-05-06T21:00:00,15.61
142,18,2023-05-06T22:00:00,14.96
143,18,2023-05-06T23:00:00,13.98
144,18,2023-05-07T00:00:00,13.66
145,18,2023-05-07T01:00:00,13.73
146,18,2023-05-07T02:00:00,13.51
147,18,2023-05-07T03:00:00,13.08
148,18,2023-05-07T04:00:00,13.26
149,18,2023-05-07T05:00:00,13.59
150,18,2023-05-07T06:00:00,14.31
151,18,2023-05-07T07:00:00,14.95
152,18,2023-05-07T08:00:00,15.33
153,18,2023-05-07T09:00:00,15.44
154,18,2023-05-07T10:00:00,15.62
155,18,2023-05-07T11:00:00,15.91
156,18,2023-05-07T12:00:00,16.24
157,18,2023-05-07T13:00:00,16.82
158,18,2023-05-07T14:00:00,17.48
159,18,2023-05-07T15:00:00,17.68
160,18,2023-05-07T16:00:00,17.68
161,18,2023-05-07T17:00:00,17.6
162,18,2023-05-07T18:00:00,17.57
163,18,2023-05-07T19:00:00,17.11
164,18,2023-05-07T20:00:00,16.44
165,18,2023-05-07T21:00:00,15.72
166,18,2023-05-07T22:00:00,15.44
167,18,2023-05-07T23:00:00,14.99
168,18,2023-05-08T00:00:00,14.49
169,18,2023-05-08T01:00:00,14.31
170,18,2023-05-08T02:00:00,13.49
171,18,2023-05-08T03:00:00,13.0
172,18,2023-05-08T04:00:00,12.99
173,18,2023-05-08T05:00:00,12.79
174,18,2023-05-08T06:00:00,12.83
175,18,2023-05-08T07:00:00,12.97
176,18,2023-05-08T08:00:00,13.44
177,18,2023-05-08T09:00:00,14.16
178,18,2023-05-08T10:00:00,14.99
179,18,2023-05-08T11:00:00,16.44
180,18,2023-05-08T12:00:00,17.28
181,18,2023-05-08T13:00:00,17.99
182,18,2023-05-08T14:00:00,17.94
183,18,2023-05-08T15:00:00,17.99
184,18,2023-05-08T16:00:00,17.67
185,18,2023-05-08T17:00:00,16.74
186,18,2023-05-08T18:00:00,16.28
187,18,2023-05-08T19:00:00,15.88
188,18,2023-05-08T20:00:00,15.36
189,18,2023-05-08T21:00:00,14.82
190,18,2023-05-08T22:00:00,14.26
191,18,2023-05-08T23:00:00,13.94
192,18,2023-05-09T00:00:00,13.85
193,18,2023-05-09T01:00:00,13.78
194,18,2023-05-09T02:00:00,13.51
195,18,2023-05-09T03:00:00,13.3
196,18,2023-05-09T04:00:00,13.46
197,18,2023-05-09T05:00:00,13.63
198,18,2023-05-09T06:00:00,13.77
199,18,2023-05-09T07:00:00,13.91
200,18,2023-05-09T08:00:00,14.23
201,18,2023-05-09T09:00:00,14.36
202,18,2023-05-09T10:00:00,14.3
203,18,2023-05-09T11:00:00,14.22
204,18,2023-05-09T12:00:00,14.13
205,18,2023-05-09T13:00:00,13.72
206,18,2023-05-09T14:00:00,13.5
207,18,2023-05-09T15:00:00,13.12
208,18,2023-05-09T16:00:00,13.17
209,18,2023-05-09T17:00:00,13.37
210,18,2023-05-09T18:00:00,13.59
211,18,2023-05-09T19:00:00,13.75
212,18,2023-05-09T20:00:00,13.58
213,18,2023-05-09T21:00:00,13.41
214,18,2023-05-09T22:00:00,13.27
215,18,2023-05-09T23:00:00,13.08
216,18,2023-05-10T00:00:00,12.69
217,18,2023-05-10T01:00:00,12.59
218,18,2023-05-10T02:00:00,12.45
219,18,2023-05-10T03:00:00,12.37
220,18,2023-05-10T04:00:00,12.33
221,18,2023-05-10T05:00:00,12.19
222,18,2023-05-10T06:00:00,12.25
223,18,2023-05-10T07:00:00,12.44
224,18,2023-05-10T08:00:00,12.79
225,18,2023-05-10T09:00:00,13.28
226,18,2023-05-10T10:00:00,13.14
227,18,2023-05-10T11:00:00,12.98
228,18,2023-05-10T12:00:00,13.77
229,18,2023-05-10T13:00:00,14.32
230,18,2023-05-10T14:00:00,15.18
231,18,2023-05-10T15:00:00,15.0
232,18,2023-05-10T16:00:00,14.11
233,18,2023-05-10T17:00:00,13.6
234,18,2023-05-10T18:00:00,13.56
235,18,2023-05-10T19:00:00,13.17
236,18,2023-05-10T20:00:00,12.71
237,18,2023-05-10T21:00:00,12.62
238,18,2023-05-10T22:00:00,12.57
239,18,2023-05-10T23:00:00,12.35
240,18,2023-05-11T00:00:00,12.06
241,18,2023-05-11T01:00:00,11.83
242,18,2023-05-11T02:00:00,11.81
243,18,2023-05-11T03:00:00,11.45
244,18,2023-05-11T04:00:00,11.06
245,18,2023-05-11T05:00:00,10.8
246,18,2023-05-11T06:00:00,11.16
247,18,2023-05-11T07:00:00,12.08
248,18,2023-05-11T08:00:00,12.61
249,18,2023-05-11T09:00:00,13.22
250,18,2023-05-11T10:00:00,14.47
251,18,2023-05-11T11:00:00,15.5
252,18,2023-05-11T12:00:00,16.53
253,18,2023-05-11T13:00:00,17.02
254,18,2023-05-11T14:00:00,16.91
255,18,2023-05-11T15:00:00,14.93
256,18,2023-05-11T16:00:00,14.16
257,18,2023-05-11T17:00:00,14.7
258,18,2023-05-11T18:00:00,14.2
259,18,2023-05-11T19:00:00,13.42
260,18,2023-05-11T20:00:00,13.14
261,18,2023-05-11T21:00:00,12.7
262,18,2023-05-11T22:00:00,12.47
263,18,2023-05-11T23:00:00,12.42
264,18,2023-05-12T00:00:00,12.56
265,18,2023-05-12T01:00:00,12.6
266,18,2023-05-12T02:00:00,12.57
267,18,2023-05-12T03:00:00,12.25
268,18,2023-05-12T04:00:00,11.8
269,18,2023-05-12T05:00:00,11.51
270,18,2023-05-12T06:00:00,11.27
271,18,2023-05-12T07:00:00,11.43
272,18,2023-05-12T08:00:00,12.01
273,18,2023-05-12T09:00:00,12.87
274,18,2023-05-12T10:00:00,13.92
275,18,2023-05-12T11:00:00,14.4
276,18,2023-05-12T12:00:00,15.51
277,18,2023-05-12T13:00:00,16.22
278,18,2023-05-12T14:00:00,17.44
279,18,2023-05-12T15:00:00,17.84
280,18,2023-05-12T16:00:00,18.48
281,18,2023-05-12T17:00:00,17.33
282,18,2023-05-12T18:00:00,17.15
283,18,2023-05-12T19:00:00,17.15
284,18,2023-05-12T20:00:00,16.06
285,18,2023-05-12T21:00:00,15.7
286,18,2023-05-12T22:00:00,15.19
287,18,2023-05-12T23:00:00,14.46
288,18,2023-05-13T00:00:00,13.77
289,18,2023-05-13T01:00:00,13.52
290,18,2023-05-13T02:00:00,13.66
291,18,2023-05-13T03:00:00,13.69
292,18,2023-05-13T04:00:00,13.25
293,18,2023-05-13T05:00:00,13.0
294,18,2023-05-13T06:00:00,13.59
295,18,2023-05-13T07:00:00,14.59
296,18,2023-05-13T08:00:00,15.72
297,18,2023-05-13T09:00:00,17.28
298,18,2023-05-13T10:00:00,18.73
299,18,2023-05-13T11:00:00,20.06
300,18,2023-05-13T12:00:00,21.13
301,18,2023-05-13T13:00:00,21.51
302,18,2023-05-13T14:00:00,21.99
303,18,2023-05-13T15:00:00,22.0
304,18,2023-05-13T16:00:00,20.93
305,18,2023-05-13T17:00:00,20.75
306,18,2023-05-13T18:00:00,19.78
307,18,2023-05-13T19:00:00,18.19
308,18,2023-05-13T20:00:00,16.38
309,18,2023-05-13T21:00:00,15.17
310,18,2023-05-13T22:00:00,13.58
311,18,2023-05-13T23:00:00,12.79
312,18,2023-05-14T00:00:00,12.25
313,18,2023-05-14T01:00:00,11.79
314,18,2023-05-14T02:00:00,11.28
315,18,2023-05-14T03:00:00,10.82
316,18,2023-05-14T04:00:00,10.4
317,18,2023-05-14T05:00:00,10.43
318,18,2023-05-14T06:00:00,10.96
319,18,2023-05-14T07:00:00,11.58
320,18,2023-05-14T08:00:00,12.74
321,18,2023-05-14T09:00:00,13.56
322,18,2023-05-14T10:00:00,14.81
323,18,2023-05-14T11:00:00,16.15
324,18,2023-05-14T12:00:00,17.56
325,18,2023-05-14T13:00:00,18.86
326,18,2023-05-14T14:00:00,19.72
327,18,2023-05-14T15:00:00,19.47
328,18,2023-05-14T16:00:00,18.05
329,18,2023-05-14T17:00:00,16.51
330,18,2023-05-14T18:00:00,15.32
331,18,2023-05-14T19:00:00,14.09
332,18,2023-05-14T20:00:00,12.84
333,18,2023-05-14T21:00:00,11.83
334,18,2023-05-14T22:00:00,11.09
335,18,2023-05-14T23:00:00,10.28
336,18,2023-05-15T00:00:00,9.74
337,18,2023-05-15T01:00:00,9.31
338,18,2023-05-15T02:00:00,9.22
339,18,2023-05-15T03:00:00,9.07
340,18,2023-05-15T04:00:00,8.99
341,18,2023-05-15T05:00:00,9.21
342,18,2023-05-15T06:00:00,9.29
343,18,2023-05-15T07:00:00,9.96
344,18,2023-05-15T08:00:00,10.6
345,18,2023-05-15T09:00:00,11.13
346,18,2023-05-15T10:00:00,12.02
347,18,2023-05-15T11:00:00,12.56
348,18,2023-05-15T12:00:00,12.75
349,18,2023-05-15T13:00:00,12.51
350,18,2023-05-15T14:00:00,11.52
351,18,2023-05-15T15:00:00,11.26
352,18,2023-05-15T16:00:00,11.31
353,18,2023-05-15T17:00:00,11.33
354,18,2023-05-15T18:00:00,10.93
355,18,2023-05-15T19:00:00,10.62
356,18,2023-05-15T20:00:00,10.41
357,18,2023-05-15T21:00:00,10.24
358,18,2023-05-15T22:00:00,10.05
359,18,2023-05-15T23:00:00,9.62
360,18,2023-05-16T00:00:00,8.82
361,18,2023-05-16T01:00:00,8.27
362,18,2023-05-16T02:00:00,7.78
363,18,2023-05-16T03:00:00,7.17
364,18,2023-05-16T04:00:00,6.51
365,18,2023-05-16T05:00:00,6.53
366,18,2023-05-16T06:00:00,8.64
367,18,2023-05-16T07:00:00,10.02
368,18,2023-05-16T08:00:00,10.62
369,18,2023-05-16T09:00:00,11.64
370,18,2023-05-16T10:00:00,12.76
371,18,2023-05-16T11:00:00,13.45
372,18,2023-05-16T12:00:00,13.77
373,18,2023-05-16T13:00:00,14.27
374,18,2023-05-16T14:00:00,14.41
375,18,2023-05-16T15:00:00,14.86
376,18,2023-05-16T16:00:00,14.88
377,18,2023-05-16T17:00:00,14.6
378,18,2023-05-16T18:00:00,13.93
379,18,2023-05-16T19:00:00,12.77
380,18,2023-05-16T20:00:00,11.57
381,18,2023-05-16T21:00:00,10.53
382,18,2023-05-16T22:00:00,9.74
383,18,2023-05-16T23:00:00,8.69
384,18,2023-05-17T00:00:00,7.53
385,18,2023-05-17T01:00:00,6.67
386,18,2023-05-17T02:00:00,6.25
387,18,2023-05-17T03:00:00,5.75
388,18,2023-05-17T04:00:00,5.5
389,18,2023-05-17T05:00:00,6.67
390,18,2023-05-17T06:00:00,8.5
391,18,2023-05-17T07:00:00,10.56
392,18,2023-05-17T08:00:00,12.34
393,18,2023-05-17T09:00:00,13.67
394,18,2023-05-17T10:00:00,14.47
395,18,2023-05-17T11:00:00,15.14
396,18,2023-05-17T12:00:00,15.76
397,18,2023-05-17T13:00:00,16.13
398,18,2023-05-17T14:00:00,16.27
399,18,2023-05-17T15:00:00,15.94
400,18,2023-05-17T16:00:00,15.79
401,18,2023-05-17T17:00:00,15.29
402,18,2023-05-17T18:00:00,14.8
403,18,2023-05-17T19:00:00,13.82
404,18,2023-05-17T20:00:00,12.31
405,18,2023-05-17T21:00:00,10.77
406,18,2023-05-17T22:00:00,9.47
407,18,2023-05-17T23:00:00,8.61
408,18,2023-05-18T00:00:00,8.0
409,18,2023-05-18T01:00:00,7.39
410,18,2023-05-18T02:00:00,6.93
411,18,2023-05-18T03:00:00,6.45
412,18,2023-05-18T04:00:00,5.98
413,18,2023-05-18T05:00:00,5.84
414,18,2023-05-18T06:00:00,6.24
415,18,2023-05-18T07:00:00,7.07
416,18,2023-05-18T08:00:00,8.5
417,18,2023-05-18T09:00:00,11.11
418,18,2023-05-18T10:00:00,12.91
419,18,2023-05-18T11:00:00,13.53
420,18,2023-05-18T12:00:00,14.13
421,18,2023-05-18T13:00:00,14.89
422,18,2023-05-18T14:00:00,15.47
423,18,2023-05-18T15:00:00,16.09
424,18,2023-05-18T16:00:00,16.26
425,18,2023-05-18T17:00:00,16.11
426,18,2023-05-18T18:00:00,15.57
427,18,2023-05-18T19:00:00,14.61
428,18,2023-05-18T20:00:00,13.35
429,18,2023-05-18T21:00:00,12.26
430,18,2023-05-18T22:00:00,11.06
431,18,2023-05-18T23:00:00,10.05
432,18,2023-05-19T00:00:00,9.18
433,18,2023-05-19T01:00:00,8.69
434,18,2023-05-19T02:00:00,8.17
435,18,2023-05-19T03:00:00,7.84
436,18,2023-05-19T04:00:00,7.54
437,18,2023-05-19T05:00:00,7.43
438,18,2023-05-19T06:00:00,8.57
439,18,2023-05-19T07:00:00,10.11
440,18,2023-05-19T08:00:00,12.01
441,18,2023-05-19T09:00:00,14.3
442,18,2023-05-19T10:00:00,15.93
443,18,2023-05-19T11:00:00,16.92
444,18,2023-05-19T12:00:00,17.9
445,18,2023-05-19T13:00:00,18.36
446,18,2023-05-19T14:00:00,18.9
447,18,2023-05-19T15:00:00,19.32
448,18,2023-05-19T16:00:00,19.46
449,18,2023-05-19T17:00:00,19.2
450,18,2023-05-19T18:00:00,18.57
451,18,2023-05-19T19:00:00,17.61
452,18,2023-05-19T20:00:00,16.33
453,18,2023-05-19T21:00:00,14.86
454,18,2023-05-19T22:00:00,13.9
455,18,2023-05-19T23:00:00,12.94
456,18,2023-05-20T00:00:00,12.38
457,18,2023-05-20T01:00:00,11.87
458,18,2023-05-20T02:00:00,11.52
459,18,2023-05-20T03:00:00,11.04
460,18,2023-05-20T04:00:00,10.52
461,18,2023-05-20T05:00:00,10.6
462,18,2023-05-20T06:00:00,11.83
463,18,2023-05-20T07:00:00,13.55
464,18,2023-05-20T08:00:00,15.68
465,18,2023-05-20T09:00:00,17.3
466,18,2023-05-20T10:00:00,18.29
467,18,2023-05-20T11:00:00,19.08
468,18,2023-05-20T12:00:00,19.98
469,18,2023-05-20T13:00:00,20.4
470,18,2023-05-20T14:00:00,20.7
471,18,2023-05-20T15:00:00,20.31
472,18,2023-05-20T16:00:00,20.1
